whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1263.Molecular.Connections.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
Q9NA31	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA32	1	1	0	0	0	0	0	0	0	0	0
Q9NA33	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA34	1	1	0	0	0	0	0	0	0	0	0
Q9NA35	1	1	0	0	0	0	0	0	0	0	0
Q9NA36	1	1	0	0	0	0	0	0	0	1	0
Q9NA37	1	1	0	0	0	0	0	0	0	1	0
Q9NA38	1	1	0	0	0	0	0	0	0	1	0
Q9NA39	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA40	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA41	1	1	0	0	0	0	0	0	0	1	0
Q9NA42	1	1	0	0	0	0	0	0	0	1	0
Q9NA49	1	1	0	0	0	0	0	0	0	0	0
Q9NA50	1	1	0	0	0	0	0	0	0	1	0
Q9NA51	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NA52	1	1	0	0	0	0	0	0	0	1	0
Q9NA53	1	1	0	0	0	0	0	0	0	0	0
Q9NA54	1	1	0	0	0	0	0	0	0	1	0
Q9NA55	1	1	0	0	0	0	0	0	0	1	0
Q9NA56	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA57	1	1	0	0	0	0	0	0	0	0	0
Q9NA59	1	1	0	0	0	0	0	0	0	0	0
Q9NA60	1	1	0	0	0	0	0	0	0	1	0
Q9NA61	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NA62	1	1	0	0	0	0	0	0	0	1	0
Q9NA64	1	1	0	0	0	0	0	0	0	1	0
Q9NA66	1	1	0	0	0	0	0	0	0	1	0
Q9NA67	1	1	0	0	0	0	0	0	0	1	0
Q9NA69	1	1	0	0	0	0	0	0	0	0	0
Q9NA71	1	1	0	0	0	0	0	0	0	0	0
Q9NA72	1	1	0	0	0	0	0	0	0	1	0
Q9NA73	1	1	0	0	0	0	0	0	0	0	0
Q9NA74	1	1	0	0	0	0	0	0	0	0	0
Q9NA75	1	1	0	0	0	0	0	0	0	0	0
Q9NA76	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA77	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NA78	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA80	1	1	0	0	0	0	0	0	0	1	0
Q9NA81	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA82	1	1	0	0	0	0	0	0	0	1	0
Q9NA83	1	1	0	0	0	0	0	0	0	0	0
Q9NA84	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA85	1	1	0	0	0	0	0	0	0	1	0
Q9NA87	1	1	0	0	0	0	0	0	0	1	0
Q9NA88	1	1	0	0	0	0	0	0	0	1	0
Q9NA90	1	1	0	0	0	0	0	0	0	0	0
Q9NA91	1	1	0	0	0	0	0	0	0	0	0
Q9NA92	1	1	0	0	0	0	0	0	0	1	0
Q9NA93	1	1	0	0	0	0	0	0	0	1	0
Q9NA95	1	1	0	0	0	0	0	0	0	1	0
Q9NA96	1	1	0	0	0	0	0	0	0	1	0
Q9NA97	1	1	0	0	0	0	0	0	0	0	0
Q9NA98	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NA99	1	1	0	0	0	0	0	0	0	0	0
Q9NAA0	1	1	0	0	0	0	0	0	0	0	0
Q9NAA1	1	1	0	0	0	0	0	0	0	1	0
Q9NAA2	1	1	0	0	0	0	0	0	0	1	0
Q9NAA4	1	1	0	0	0	0	0	0	0	0	0
Q9NAA5	1	1	0	0	0	0	0	0	0	1	0
Q9NAA7	1	1	0	0	0	0	0	0	0	0	0
Q9NAA8	1	1	0	0	0	0	0	0	0	0	0
Q9NAA9	1	1	0	0	0	0	0	0	0	0	0
Q9NAB0	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAB1	1	1	0	0	0	0	0	0	0	0	0
Q9NAB2	1	1	0	0	0	0	0	0	0	0	0
Q9NAB3	1	1	0	0	0	0	0	0	0	0	0
Q9NAB4	1	1	0	0	0	0	0	0	0	0	0
Q9NAB5	1	1	0	0	0	0	0	0	0	1	0
Q9NAB6	1	1	0	0	0	0	0	0	0	1	0
Q9NAB7	1	1	0	0	0	0	0	0	0	0	0
Q9NAB8	1	1	0	0	0	0	0	0	0	1	0
Q9NAB9	1	1	0	0	0	0	0	0	0	1	0
Q9NAC0	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAC1	1	1	0	0	0	0	0	0	0	0	0
Q9NAC2	1	1	0	0	0	0	0	0	0	0	0
Q9NAC4	1	1	0	0	0	0	0	0	0	1	0
Q9NAC5	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAC6	1	1	0	0	0	0	0	0	0	0	0
Q9NAC7	1	1	0	0	0	0	0	0	0	0	0
Q9NAC9	1	1	0	0	0	0	0	0	0	0	0
Q9NAD2	1	1	0	0	0	0	0	0	0	1	0
Q9NAD6	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q9NAD9	1	1	0	0	0	0	0	0	0	1	0
Q9NAE0	1	1	0	0	0	0	0	0	0	1	0
Q9NAE1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAE2	1	1	0	0	0	0	0	0	0	1	0
Q9NAE3	1	1	0	0	0	0	0	0	0	1	0
Q9NAE4	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAE5	1	1	0	0	0	0	0	0	0	1	0
Q9NAE6	1	1	0	0	0	0	0	0	0	1	0
Q9NAE7	1	1	0	0	0	0	0	0	0	1	0
Q9NAE8	1	1	0	0	0	0	0	0	0	1	0
Q9NAE9	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAF2	1	1	0	0	0	0	0	0	0	1	0
Q9NAF3	1	1	0	0	0	0	0	0	0	1	0
Q9NAF4	1	1	0	0	0	0	0	0	0	0	0
Q9NAF5	1	1	0	0	0	0	0	0	0	1	0
Q9NAF6	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAF8	1	1	0	0	0	0	0	0	0	0	0
Q9NAF9	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAG1	1	1	0	0	0	0	0	0	0	1	0
Q9NAG2	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAG4	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAG5	1	1	0	0	0	0	0	0	0	0	0
Q9NAG7	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAG8	1	1	0	0	0	0	0	0	0	1	0
Q9NAH1	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAH2	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAH3	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAH4	1	1	0	0	0	0	0	0	0	1	0
Q9NAH6	1	1	0	0	0	0	0	0	0	0	0
Q9NAH7	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAH8	1	1	0	0	0	0	0	0	0	1	0
Q9NAH9	1	1	0	0	0	0	0	0	0	1	0
Q9NAI0	1	1	0	0	0	0	0	0	0	1	0
Q9NAI5	1	1	0	0	0	0	0	0	0	0	0
Q9NAI7	1	1	0	0	0	0	0	0	0	0	0
Q9NAI9	1	1	0	0	0	0	0	0	0	0	0
Q9NAJ1	1	1	0	0	0	0	0	0	0	0	0
Q9NAJ2	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAJ3	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAJ4	1	1	0	0	0	0	0	0	0	0	0
Q9NAJ5	1	1	0	0	0	0	0	0	0	1	0
Q9NAJ6	1	1	0	0	0	0	0	0	0	1	0
Q9NAJ7	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAJ8	1	1	0	0	0	0	0	0	0	1	0
Q9NAJ9	1	1	0	0	0	0	0	0	0	1	0
Q9NAK0	1	1	0	0	0	0	0	0	0	1	0
Q9NAK2	1	1	0	0	0	0	0	0	0	1	0
Q9NAK3	1	1	0	0	0	0	0	0	0	1	0
Q9NAK4	1	1	0	0	0	0	0	0	0	0	0
Q9NAK5	1	1	0	0	0	0	0	0	0	0	0
Q9NAK6	1	1	0	0	0	0	0	0	0	0	0
Q9NAK7	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAK8	1	1	0	0	0	0	0	0	0	1	0
Q9NAK9	1	1	0	0	0	0	0	0	0	1	0
Q9NAL1	1	1	0	0	0	0	0	0	0	1	0
Q9NAL4	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAL5	1	1	0	0	0	0	0	0	0	0	0
Q9NAL8	1	1	0	0	0	0	0	0	0	1	0
Q9NAM1	1	1	0	0	0	0	0	0	0	1	0
Q9NAM2	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAM3	1	1	0	0	0	0	0	0	0	1	0
Q9NAM4	1	1	0	0	0	0	0	0	0	0	0
Q9NAM5	1	1	0	0	0	0	0	0	0	1	0
Q9NAM7	1	1	0	0	0	0	0	0	0	1	0
Q9NAM8	1	1	0	0	0	0	0	0	0	1	0
Q9NAM9	1	1	0	0	0	0	0	0	0	1	0
Q9NAN0	1	1	0	0	0	0	0	0	0	1	0
Q9NAN1	1	1	0	0	0	0	0	0	0	1	0
Q9NAN2	1	1	uniprotkb	6239	1	0	1	0	1	0	1
Q9NAN4	1	1	0	0	0	0	0	0	0	1	0
Q9NAN5	1	1	0	0	0	0	0	0	0	1	0
Q9NAN7	1	1	0	0	0	0	0	0	0	1	0
Q9NAN9	1	1	0	0	0	0	0	0	0	1	0
Q9NAP0	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NAP2	1	1	0	0	0	0	0	0	0	0	0
Q9NAP3	1	0	0	0	0	0	0	0	0	1	0
Q9NAP4	1	1	0	0	0	0	0	0	0	0	0
Q9NAP6	1	1	0	0	0	0	0	0	0	0	0
Q9NAP7	1	1	0	0	0	0	0	0	0	0	0
Q9NAP8	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NAP9	1	1	uniprotkb	6239	0	1	0	0	1	1	0
Q9NAQ1	1	1	0	0	0	0	0	0	0	1	0
Q9NAQ2	1	1	0	0	0	0	0	0	0	0	0
Q9NAQ4	1	1	0	0	0	0	0	0	0	1	0
Q9NAQ5	1	1	0	0	0	0	0	0	0	1	0
Q9NAQ6	1	1	0	0	0	0	0	0	0	1	0
Q9NAQ7	1	1	0	0	0	0	0	0	0	1	0
Q9NAQ9	1	1	0	0	0	0	0	0	0	1	0
Q9NAR0	1	1	0	0	0	0	0	0	0	1	0
Q9NAR1	1	1	0	0	0	0	0	0	0	1	0
Q9NAR2	1	1	0	0	0	0	0	0	0	1	0
Q9NAR3	1	1	0	0	0	0	0	0	0	0	0
Q9NB31	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NBJ6	1	0	0	0	0	0	0	0	0	1	0
Q9NCE1	1	1	0	0	0	0	0	0	0	0	0
Q9NDC9	1	1	uniprotkb	6239	1	0	0	0	1	1	1
Q9NDD4	1	0	0	0	0	0	0	0	0	1	0
Q9NDH7	1	1	0	0	0	0	0	0	0	0	0
Q9NDT1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NDT3	1	0	0	0	0	0	0	0	0	1	0
Q9NDU9	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NEI6	1	1	0	0	0	0	0	0	0	0	0
Q9NEI8	1	1	0	0	0	0	0	0	0	1	0
Q9NEJ3	1	1	0	0	0	0	0	0	0	1	0
Q9NEJ5	1	1	0	0	0	0	0	0	0	1	0
Q9NEJ9	1	1	0	0	0	0	0	0	0	1	0
Q9NEK0	1	1	0	0	0	0	0	0	0	1	0
Q9NEK2	1	1	0	0	0	0	0	0	0	1	0
Q9NEK3	1	1	0	0	0	0	0	0	0	1	0
Q9NEK7	1	1	0	0	0	0	0	0	0	1	0
Q9NEL0	1	1	0	0	0	0	0	0	0	1	0
Q9NEL2	1	1	uniprotkb	6239	0	1	0	0	1	1	1
Q9NEM5	1	1	0	0	0	0	0	0	0	0	0
Q9NEN0	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NEN6	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q9NEN9	1	1	0	0	0	0	0	0	0	1	0
Q9NEP2	1	1	0	0	0	0	0	0	0	1	0
Q9NEQ0	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NEQ5	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NEQ6	1	1	0	0	0	0	0	0	0	1	0
Q9NEQ8	1	1	0	0	0	0	0	0	0	0	0
Q9NES3	1	1	0	0	0	0	0	0	0	1	0
Q9NES7	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NES8	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NES9	1	1	0	0	0	0	0	0	0	0	0
Q9NET2	1	1	0	0	0	0	0	0	0	0	0
Q9NET3	1	1	0	0	0	0	0	0	0	1	0
Q9NET4	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NET6	1	1	0	0	0	0	0	0	0	1	0
Q9NET7	1	1	0	0	0	0	0	0	0	0	0
Q9NET8	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NEU1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NEU2	1	1	0	0	0	0	0	0	0	0	0
Q9NEU3	1	1	0	0	0	0	0	0	0	1	0
Q9NEU5	1	1	0	0	0	0	0	0	0	1	0
Q9NEU8	1	1	0	0	0	0	0	0	0	1	0
Q9NEV3	1	1	0	0	0	0	0	0	0	0	0
Q9NEV6	1	1	0	0	0	0	0	0	0	1	0
Q9NEW5	1	1	0	0	0	0	0	0	0	0	0
Q9NEW6	1	1	0	0	0	0	0	0	0	0	0
Q9NEW7	1	1	0	0	0	0	0	0	0	0	0
Q9NEW8	1	1	0	0	0	0	0	0	0	0	0
Q9NEX2	1	1	0	0	0	0	0	0	0	1	0
Q9NEX6	1	1	0	0	0	0	0	0	0	0	0
Q9NEY7	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NEZ5	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NEZ7	1	1	0	0	0	0	0	0	0	0	0
Q9NEZ8	1	1	0	0	0	0	0	0	0	0	0
Q9NF10	1	1	0	0	0	0	0	0	0	0	0
Q9NF11	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NF14	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q9NF15	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NF22	1	1	0	0	0	0	0	0	0	0	0
Q9NF23	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NF25	1	1	0	0	0	0	0	0	0	1	0
Q9NF27	1	1	0	0	0	0	0	0	0	1	0
Q9NF29	1	1	0	0	0	0	0	0	0	1	0
Q9NF30	1	1	0	0	0	0	0	0	0	1	0
Q9NF64	1	1	0	0	0	0	0	0	0	1	0
Q9NF66	1	1	0	0	0	0	0	0	0	1	0
Q9NF69	1	1	0	0	0	0	0	0	0	1	0
Q9NF70	1	1	0	0	0	0	0	0	0	1	0
Q9NF71	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NFM2	1	0	0	0	0	0	0	0	0	1	0
Q9NGJ7	1	1	0	0	0	0	0	0	0	1	0
Q9NGK7	1	0	0	0	0	0	0	0	0	1	0
Q9NGT3	1	1	uniprotkb	6239	1	1	0	0	1	0	0
Q9NH52	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q9NHA0	1	0	0	0	0	0	0	0	0	1	0
Q9NHA1	1	0	0	0	0	0	0	0	0	1	0
Q9NHC3	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q9NHZ6	1	1	uniprotkb	6239	1	0	0	0	1	1	1
Q9NL29	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NL41	1	0	0	0	0	0	0	0	0	1	0
Q9NL51	1	0	0	0	0	0	0	0	0	1	0
Q9NL70	1	0	0	0	0	0	0	0	0	1	0
Q9NL87	1	1	0	0	0	0	0	0	0	0	0
Q9NLA1	1	1	0	0	0	0	0	0	0	0	0
Q9NLC2	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9NLC7	1	1	0	0	0	0	0	0	0	0	0
Q9NLD1	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9NLD2	1	1	0	0	0	0	0	0	0	1	0
Q9NLD3	1	1	0	0	0	0	0	0	0	1	0
Q9NLD4	1	1	0	0	0	0	0	0	0	1	0
Q9TVL3	1	1	uniprotkb	6239	1	0	0	0	1	1	1
Q9TVW5	1	1	0	0	0	0	0	0	0	1	0
Q9TVY6	1	1	0	0	0	0	0	0	0	0	0
Q9TW45	1	1	uniprotkb	6239	1	0	1	0	1	0	0
Q9TW65	1	1	uniprotkb	6239	1	0	1	0	1	0	0
Q9TW67	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q9TWY4	1	0	0	0	0	0	0	0	0	1	0
Q9TX84	1	0	0	0	0	0	0	0	0	1	0
Q9TX85	1	0	0	0	0	0	0	0	0	1	0
Q9TX86	1	0	0	0	0	0	0	0	0	1	0
Q9TX97	1	0	0	0	0	0	0	0	0	1	0
Q9TX98	1	0	0	0	0	0	0	0	0	1	0
Q9TX99	1	0	0	0	0	0	0	0	0	1	0
Q9TXA0	1	0	0	0	0	0	0	0	0	1	0
Q9TXA1	1	0	0	0	0	0	0	0	0	1	0
Q9TXA2	1	0	0	0	0	0	0	0	0	1	0
Q9TXA3	1	0	0	0	0	0	0	0	0	1	0
Q9TXE7	1	0	0	0	0	0	0	0	0	1	0
Q9TXE8	1	0	0	0	0	0	0	0	0	1	0
Q9TXH1	1	0	0	0	0	0	0	0	0	1	0
Q9TXH9	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXI0	1	1	0	0	0	0	0	0	0	1	0
Q9TXI1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXI2	1	1	0	0	0	0	0	0	0	0	0
Q9TXI3	1	1	0	0	0	0	0	0	0	0	0
Q9TXI4	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXI7	1	1	0	0	0	0	0	0	0	0	0
Q9TXI8	1	1	0	0	0	0	0	0	0	0	0
Q9TXI9	1	1	0	0	0	0	0	0	0	0	0
Q9TXJ0	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q9TXJ1	1	1	0	0	0	0	0	0	0	1	0
Q9TXJ7	1	1	0	0	0	0	0	0	0	0	0
Q9TXJ8	1	1	0	0	0	0	0	0	0	1	0
Q9TXJ9	1	1	0	0	0	0	0	0	0	1	0
Q9TXK0	1	1	0	0	0	0	0	0	0	1	0
Q9TXK1	1	1	0	0	0	0	0	0	0	0	0
Q9TXK3	1	1	0	0	0	0	0	0	0	1	0
Q9TXK5	1	1	0	0	0	0	0	0	0	1	0
Q9TXK6	1	1	0	0	0	0	0	0	0	1	0
Q9TXK7	1	1	0	0	0	0	0	0	0	1	0
Q9TXK8	1	1	0	0	0	0	0	0	0	1	0
Q9TXL1	1	1	0	0	0	0	0	0	0	1	0
Q9TXL2	1	1	0	0	0	0	0	0	0	1	0
Q9TXL3	1	1	0	0	0	0	0	0	0	0	0
Q9TXL4	1	1	0	0	0	0	0	0	0	1	0
Q9TXL8	1	1	0	0	0	0	0	0	0	1	0
Q9TXM0	1	1	0	0	0	0	0	0	0	1	0
Q9TXM1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXM3	1	1	0	0	0	0	0	0	0	1	0
Q9TXM4	1	1	0	0	0	0	0	0	0	1	0
Q9TXM5	1	1	0	0	0	0	0	0	0	1	0
Q9TXM6	1	1	0	0	0	0	0	0	0	0	0
Q9TXM7	1	1	0	0	0	0	0	0	0	1	0
Q9TXM9	1	1	0	0	0	0	0	0	0	1	0
Q9TXN1	1	1	0	0	0	0	0	0	0	1	0
Q9TXN2	1	1	0	0	0	0	0	0	0	1	0
Q9TXN6	1	1	0	0	0	0	0	0	0	0	0
Q9TXN7	1	1	0	0	0	0	0	0	0	1	0
Q9TXN8	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXP0	1	1	0	0	0	0	0	0	0	0	0
Q9TXP3	1	1	0	0	0	0	0	0	0	1	0
Q9TXP5	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXP8	1	1	0	0	0	0	0	0	0	1	0
Q9TXQ0	1	1	0	0	0	0	0	0	0	1	0
Q9TXQ1	1	1	0	0	0	0	0	0	0	1	0
Q9TXQ3	1	1	0	0	0	0	0	0	0	1	0
Q9TXQ4	1	1	0	0	0	0	0	0	0	0	0
Q9TXQ6	1	1	0	0	0	0	0	0	0	0	0
Q9TXQ7	1	1	0	0	0	0	0	0	0	1	0
Q9TXQ8	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXQ9	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXR4	1	1	uniprotkb	6239	0	1	0	0	1	0	0
Q9TXR5	1	1	0	0	0	0	0	0	0	1	0
Q9TXR6	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXR7	1	1	0	0	0	0	0	0	0	0	0
Q9TXS0	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXS4	1	1	0	0	0	0	0	0	0	1	0
Q9TXS5	1	1	0	0	0	0	0	0	0	1	0
Q9TXS6	1	1	0	0	0	0	0	0	0	1	0
Q9TXS7	1	1	0	0	0	0	0	0	0	1	0
Q9TXT1	1	1	0	0	0	0	0	0	0	0	0
Q9TXT2	1	1	0	0	0	0	0	0	0	1	0
Q9TXT4	1	1	0	0	0	0	0	0	0	1	0
Q9TXT5	1	1	0	0	0	0	0	0	0	1	0
Q9TXT6	1	1	0	0	0	0	0	0	0	1	0
Q9TXT7	1	1	0	0	0	0	0	0	0	1	0
Q9TXT8	1	1	0	0	0	0	0	0	0	1	0
Q9TXT9	1	1	0	0	0	0	0	0	0	0	0
Q9TXU0	1	1	0	0	0	0	0	0	0	1	0
Q9TXU1	1	1	0	0	0	0	0	0	0	0	0
Q9TXU2	1	1	0	0	0	0	0	0	0	0	0
Q9TXU4	1	1	0	0	0	0	0	0	0	1	0
Q9TXU7	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TXU8	1	1	0	0	0	0	0	0	0	1	0
Q9TXU9	1	1	0	0	0	0	0	0	0	1	0
Q9TXV1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXV2	1	1	0	0	0	0	0	0	0	0	0
Q9TXV5	1	1	0	0	0	0	0	0	0	1	0
Q9TXV7	1	1	0	0	0	0	0	0	0	1	0
Q9TXV8	1	1	0	0	0	0	0	0	0	0	0
Q9TXW1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXW2	1	1	0	0	0	0	0	0	0	1	0
Q9TXW3	1	1	0	0	0	0	0	0	0	1	0
Q9TXW4	1	1	0	0	0	0	0	0	0	1	0
Q9TXW5	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXW6	1	1	0	0	0	0	0	0	0	1	0
Q9TXW7	1	1	0	0	0	0	0	0	0	1	0
Q9TXW8	1	1	0	0	0	0	0	0	0	1	0
Q9TXX0	1	1	0	0	0	0	0	0	0	1	0
Q9TXX1	1	1	0	0	0	0	0	0	0	1	0
Q9TXX2	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXX5	1	1	0	0	0	0	0	0	0	1	0
Q9TXX6	1	1	0	0	0	0	0	0	0	1	0
Q9TXX9	1	1	0	0	0	0	0	0	0	1	0
Q9TXY0	1	1	0	0	0	0	0	0	0	1	0
Q9TXY1	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXY2	1	1	0	0	0	0	0	0	0	1	0
Q9TXY3	1	1	0	0	0	0	0	0	0	1	0
Q9TXY4	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TXY5	1	1	0	0	0	0	0	0	0	1	0
Q9TXY8	1	1	0	0	0	0	0	0	0	0	0
Q9TXZ1	1	1	0	0	0	0	0	0	0	1	0
Q9TXZ3	1	1	0	0	0	0	0	0	0	1	0
Q9TXZ4	1	1	0	0	0	0	0	0	0	1	0
Q9TXZ5	1	1	0	0	0	0	0	0	0	1	0
Q9TXZ6	1	1	0	0	0	0	0	0	0	0	0
Q9TXZ7	1	1	0	0	0	0	0	0	0	0	0
Q9TXZ9	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TY00	1	1	0	0	0	0	0	0	0	1	0
Q9TY01	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TY03	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TY06	1	1	0	0	0	0	0	0	0	1	0
Q9TY07	1	1	0	0	0	0	0	0	0	1	0
Q9TY08	1	1	uniprotkb	6239	1	1	0	0	1	0	0
Q9TY23	1	1	0	0	0	0	0	0	0	0	0
Q9TY27	1	1	0	0	0	0	0	0	0	1	0
Q9TY60	1	0	0	0	0	0	0	0	0	1	0
Q9TYI3	1	0	0	0	0	0	0	0	0	1	0
Q9TYI4	1	0	0	0	0	0	0	0	0	1	0
Q9TYI5	1	0	0	0	0	0	0	0	0	1	0
Q9TYI6	1	0	0	0	0	0	0	0	0	1	0
Q9TYI7	1	0	0	0	0	0	0	0	0	1	0
Q9TYI9	1	1	0	0	0	0	0	0	0	1	0
Q9TYJ0	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TYJ1	1	1	0	0	0	0	0	0	0	1	0
Q9TYJ2	1	1	0	0	0	0	0	0	0	1	0
Q9TYJ3	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TYJ4	1	1	0	0	0	0	0	0	0	1	0
Q9TYJ5	1	1	0	0	0	0	0	0	0	1	0
Q9TYJ7	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TYJ8	1	1	0	0	0	0	0	0	0	0	0
Q9TYK0	1	1	0	0	0	0	0	0	0	1	0
Q9TYK1	1	1	0	0	0	0	0	0	0	1	0
Q9TYK2	1	1	0	0	0	0	0	0	0	1	0
Q9TYK4	1	1	0	0	0	0	0	0	0	1	0
Q9TYK5	1	1	0	0	0	0	0	0	0	1	0
Q9TYK6	1	1	0	0	0	0	0	0	0	1	0
Q9TYK7	1	1	0	0	0	0	0	0	0	1	0
Q9TYK8	1	1	0	0	0	0	0	0	0	1	0
Q9TYK9	1	1	0	0	0	0	0	0	0	1	0
Q9TYL0	1	1	0	0	0	0	0	0	0	0	0
Q9TYL1	1	1	0	0	0	0	0	0	0	1	0
Q9TYL2	1	1	0	0	0	0	0	0	0	0	0
Q9TYL3	1	1	0	0	0	0	0	0	0	1	0
Q9TYL4	1	1	0	0	0	0	0	0	0	1	0
Q9TYL5	1	1	0	0	0	0	0	0	0	1	0
Q9TYL6	1	1	0	0	0	0	0	0	0	1	0
Q9TYL7	1	1	0	0	0	0	0	0	0	0	0
Q9TYL8	1	1	0	0	0	0	0	0	0	1	0
Q9TYL9	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q9TYM3	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q9TYM6	1	1	0	0	0	0	0	0	0	1	0
Q9TYM8	1	1	0	0	0	0	0	0	0	0	0
Q9TYN0	1	1	0	0	0	0	0	0	0	0	0
Q9TYN1	1	1	0	0	0	0	0	0	0	0	0
Q9TYN2	1	1	0	0	0	0	0	0	0	0	0
Q9TYN3	1	1	uniprotkb	6239	1	0	0	0	1	1	0
