whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	IMEx	missing_protein_evidence
P11875	1	1	uniprotkb	83333	1	0	0	0	1	0
P11880	1	1	uniprotkb	83333	1	0	0	0	1	0
P11988	1	1	uniprotkb	83333	1	0	0	0	1	0
P11989	1	1	uniprotkb	83333	1	1	0	0	1	0
P12008	1	1	uniprotkb	83333	1	0	0	0	1	0
P12281	1	1	uniprotkb	83333	1	0	0	0	1	0
P12282	1	1	uniprotkb	83333	1	1	0	0	1	0
P12295	1	1	uniprotkb	83333	1	0	0	0	1	0
P12758	1	1	uniprotkb	83333	1	1	0	0	1	0
P12994	1	1	uniprotkb	83333	1	0	0	0	1	0
P12995	1	1	uniprotkb	83333	1	0	0	0	1	0
P12996	1	1	uniprotkb	83333	1	0	0	0	1	0
P12998	1	1	uniprotkb	83333	1	0	0	0	1	0
P12999	1	1	uniprotkb	83333	1	0	0	0	1	0
P13000	1	1	uniprotkb	83333	1	0	0	0	1	0
P13001	1	1	uniprotkb	83333	1	0	0	0	1	0
P13009	1	1	uniprotkb	83333	1	0	0	0	1	0
P13016	1	1	0	0	0	0	0	0	0	1
P13024	1	1	uniprotkb	83333	1	1	0	1	1	0
P13029	1	1	uniprotkb	83333	1	1	0	0	1	0
P13033	1	1	uniprotkb	83333	1	0	0	0	1	0
P13035	1	1	uniprotkb	83333	1	0	0	0	1	0
P13036	1	1	uniprotkb	83333	1	0	0	0	1	0
P13039	1	1	uniprotkb	83333	1	0	0	0	1	0
P13445	1	1	uniprotkb	83333	1	0	0	0	1	0
P13458	1	1	uniprotkb	83333	1	0	0	0	1	0
P13482	1	1	uniprotkb	83333	1	0	0	0	1	0
P13518	1	1	uniprotkb	83333	1	0	0	0	1	0
P13656	1	1	uniprotkb	83333	1	0	0	0	1	0
P13669	1	1	uniprotkb	83333	1	0	0	0	1	0
P13738	1	1	0	0	0	0	0	0	0	0
P13857	1	1	uniprotkb	83333	1	0	0	0	1	0
P13959	1	0	0	0	0	0	0	0	0	1
P13960	1	0	0	0	0	0	0	0	0	1
P13970	1	0	0	0	0	0	0	0	0	1
P13970-2	1	0	0	0	0	0	0	0	0	0
P13979	1	0	0	0	0	0	0	0	0	1
P14081	1	1	uniprotkb	83333	1	0	0	0	1	0
P14175	1	1	uniprotkb	83333	1	0	0	0	1	0
P14176	1	1	uniprotkb	83333	1	0	0	0	1	0
P14294	1	1	uniprotkb	83333	1	0	0	0	1	0
P14375	1	1	0	0	0	0	0	0	0	0
P14377	1	1	uniprotkb	83333	1	0	0	0	1	0
P14407	1	1	uniprotkb	83333	1	0	0	0	1	0
P14497	1	0	0	0	0	0	0	0	0	1
P14565	1	0	0	0	0	0	0	0	0	0
P14565-2	1	0	0	0	0	0	0	0	0	0
P14900	1	1	uniprotkb	83333	1	0	0	0	1	0
P15005	1	1	uniprotkb	83333	1	0	0	0	1	0
P15005-2	1	1	0	0	0	0	0	0	0	0
P15006	1	1	0	0	0	0	0	0	0	0
P15028	1	1	uniprotkb	83333	1	0	0	0	1	1
P15029	1	1	0	0	0	0	0	0	0	0
P15030	1	1	0	0	0	0	0	0	0	0
P15031	1	1	uniprotkb	83333	1	0	0	0	1	1
P15032	1	1	uniprotkb	83333	1	0	0	0	1	0
P15033	1	1	uniprotkb	83333	1	0	0	0	1	1
P15034	1	1	uniprotkb	83333	1	0	0	0	1	0
P15038	1	1	uniprotkb	83333	1	0	0	0	1	0
P15042	1	1	uniprotkb	83333	1	0	0	0	1	0
P15043	1	1	uniprotkb	83333	1	0	0	0	1	0
P15047	1	1	uniprotkb	83333	1	0	0	0	1	0
P15067	1	1	uniprotkb	83333	1	0	0	0	1	0
P15068	1	0	0	0	0	0	0	0	0	1
P15069	1	0	0	0	0	0	0	0	0	1
P15070	1	1	uniprotkb	83333	1	0	0	0	1	0
P15078	1	1	0	0	0	0	0	0	0	0
P15081	1	1	0	0	0	0	0	0	0	1
P15082	1	1	uniprotkb	83333	1	0	0	0	1	1
P15254	1	1	uniprotkb	83333	1	0	0	0	1	0
P15286	1	1	uniprotkb	83333	1	0	0	1	1	1
P15288	1	1	uniprotkb	83333	1	0	0	0	1	0
P15373	1	1	uniprotkb	83333	1	0	0	0	1	0
P15639	1	1	uniprotkb	83333	1	0	0	0	1	0
P15640	1	1	uniprotkb	83333	1	0	0	0	1	0
P15723	1	1	uniprotkb	83333	1	0	0	0	1	0
P15770	1	1	uniprotkb	83333	1	0	0	0	1	0
P15877	1	1	uniprotkb	83333	1	0	0	0	1	0
P15977	1	1	uniprotkb	83333	1	0	0	0	1	0
P15993	1	1	0	0	0	0	0	0	0	0
P16095	1	1	uniprotkb	83333	1	0	0	0	1	0
P16256	1	1	0	0	0	0	0	0	0	0
P16384	1	1	uniprotkb	83333	1	0	0	0	1	0
P16429	1	1	uniprotkb	83333	1	0	0	0	1	1
P16430	1	1	uniprotkb	83333	1	0	0	0	1	0
P16431	1	1	uniprotkb	83333	1	1	0	0	1	0
P16432	1	1	uniprotkb	83333	1	1	0	0	1	1
P16433	1	1	uniprotkb	83333	1	1	0	0	1	0
P16456	1	1	uniprotkb	83333	1	0	0	0	1	0
P16525	1	1	uniprotkb	83333	1	1	0	0	1	0
P16528	1	1	uniprotkb	83333	1	1	0	0	1	0
P16659	1	1	uniprotkb	83333	1	0	0	0	1	0
P16676	1	1	uniprotkb	83333	1	0	0	0	1	1
P16677	1	1	uniprotkb	83333	1	0	0	0	1	1
P16678	1	1	uniprotkb	83333	1	0	0	0	1	0
P16679	1	1	uniprotkb	83333	1	0	0	0	1	0
P16681	1	1	uniprotkb	83333	1	0	0	0	1	1
P16682	1	1	uniprotkb	83333	1	0	0	0	1	1
P16683	1	1	0	0	0	0	0	0	0	1
P16684	1	1	uniprotkb	83333	1	0	0	0	1	0
P16685	1	1	uniprotkb	83333	1	0	0	0	1	0
P16686	1	1	uniprotkb	83333	1	0	0	1	1	0
P16687	1	1	uniprotkb	83333	1	0	0	0	1	0
P16688	1	1	uniprotkb	83333	1	0	0	0	1	0
P16689	1	1	0	0	0	0	0	0	0	0
P16690	1	1	uniprotkb	83333	1	0	0	0	1	0
P16691	1	1	uniprotkb	83333	1	0	0	0	1	0
P16692	1	1	uniprotkb	83333	1	0	0	0	1	0
P16700	1	1	uniprotkb	83333	1	0	0	0	1	0
P16701	1	1	0	0	0	0	0	0	0	1
P16703	1	1	uniprotkb	83333	1	0	0	0	1	0
P16869	1	1	0	0	0	0	0	0	0	0
P16916	1	1	uniprotkb	83333	1	0	0	0	1	1
P16917	1	1	uniprotkb	83333	1	0	0	0	1	1
P16918	1	1	uniprotkb	83333	1	0	0	0	1	0
P16919	1	1	uniprotkb	83333	1	0	0	0	1	1
P16926	1	1	uniprotkb	83333	1	1	0	1	1	0
P17109	1	1	uniprotkb	83333	1	0	0	0	1	0
P17115	1	1	uniprotkb	83333	1	0	0	0	1	0
P17117	1	1	uniprotkb	83333	1	0	0	0	1	0
P17169	1	1	uniprotkb	83333	1	0	0	0	1	0
P17315	1	1	uniprotkb	83333	1	1	0	0	1	0
P17334	1	1	uniprotkb	83333	1	0	0	0	1	0
P17410	1	1	uniprotkb	83333	1	0	0	0	1	0
P17411	1	1	uniprotkb	83333	1	0	0	0	1	0
P17443	1	1	uniprotkb	83333	1	0	0	0	1	0
P17444	1	1	uniprotkb	83333	1	0	0	0	1	0
P17445	1	1	uniprotkb	83333	1	0	0	0	1	0
P17446	1	1	uniprotkb	83333	1	0	0	0	1	1
P17583	1	1	0	0	0	0	0	0	0	1
P17802	1	1	uniprotkb	83333	1	0	0	0	1	0
P17846	1	1	uniprotkb	83333	1	0	0	0	1	0
P17854	1	1	uniprotkb	83333	1	0	0	0	1	0
P17888	1	1	uniprotkb	83333	1	0	0	0	1	0
P17952	1	1	uniprotkb	83333	1	0	0	0	1	0
P17993	1	1	uniprotkb	83333	1	0	0	0	1	0
P17994	1	1	uniprotkb	83333	1	0	0	0	1	1
P18004	1	0	0	0	0	0	0	0	0	0
P18005	1	0	0	0	0	0	0	0	0	1
P18006	1	0	0	0	0	0	0	0	0	1
P18032	1	0	0	0	0	0	0	0	0	1
P18033	1	0	uniprotkb	83333	1	0	0	0	1	0
P18034	1	0	0	0	0	0	0	0	0	1
P18035	1	0	0	0	0	0	0	0	0	1
P18133	1	1	uniprotkb	83333	1	0	0	0	1	0
P18148	1	0	0	0	0	0	0	0	0	1
P18196	1	1	uniprotkb	83333	1	1	0	1	1	0
P18200	1	1	0	0	0	0	0	0	0	0
P18310	1	0	0	0	0	0	0	0	0	1
P18335	1	1	uniprotkb	83333	1	0	0	0	1	0
P18353	1	0	0	0	0	0	0	0	0	1
P18355	1	0	0	0	0	0	0	0	0	1
P18390	1	1	0	0	0	0	0	0	0	1
P18392	1	1	uniprotkb	83333	1	0	0	0	1	0
P18393	1	1	uniprotkb	83333	1	0	0	0	1	0
P18471	1	0	0	0	0	0	0	0	0	1
P18472	1	0	0	0	0	0	0	0	0	1
P18473	1	0	0	0	0	0	0	0	0	1
P18775	1	1	uniprotkb	83333	1	1	1	1	1	0
P18776	1	1	uniprotkb	83333	1	0	0	0	1	0
P18777	1	1	uniprotkb	83333	1	0	0	0	1	0
P18811	1	1	uniprotkb	83333	1	0	0	0	1	1
P18843	1	1	uniprotkb	83333	1	0	0	0	1	0
P18956	1	1	uniprotkb	83333	1	0	0	0	1	0
P19317	1	1	uniprotkb	83333	1	0	0	1	1	0
P19318	1	1	uniprotkb	83333	1	0	0	0	1	0
P19319	1	1	uniprotkb	83333	1	0	0	1	1	0
P19323	1	1	uniprotkb	83333	1	0	0	0	1	0
P19381	1	0	0	0	0	0	0	0	0	1
P19624	1	1	uniprotkb	83333	1	0	0	0	1	0
P19636	1	1	uniprotkb	83333	1	0	0	0	1	0
P19642	1	1	uniprotkb	83333	1	0	0	0	1	0
P19767	1	1	uniprotkb	83333	1	0	0	0	1	1
P19768	1	1	0	0	0	0	0	0	0	1
P19769	1	1	uniprotkb	83333	1	0	0	0	1	1
P19925	1	1	uniprotkb	83333	1	0	0	0	1	0
P19926	1	1	uniprotkb	83333	1	0	0	0	1	0
P19930	1	1	uniprotkb	83333	1	0	0	0	1	0
P19931	1	1	uniprotkb	83333	1	0	0	0	1	0
P19932	1	1	uniprotkb	83333	1	0	0	0	1	1
P19934	1	1	uniprotkb	83333	1	1	0	0	1	0
P20083	1	1	uniprotkb	83333	1	0	0	0	1	0
P20099	1	1	0	0	0	0	0	0	0	0
P20343	1	0	0	0	0	0	0	0	0	1
P20605	1	1	uniprotkb	83333	1	0	0	0	1	0
P20966	1	1	uniprotkb	83333	1	0	0	0	1	0
P21151	1	1	0	0	0	0	0	0	0	0
P21156	1	1	uniprotkb	83333	1	0	0	0	1	0
P21165	1	1	uniprotkb	83333	1	0	0	0	1	0
P21169	1	1	0	0	0	0	0	0	0	0
P21170	1	1	uniprotkb	83333	1	0	0	0	1	0
P21177	1	1	uniprotkb	83333	1	0	0	0	1	0
P21179	1	1	uniprotkb	83333	1	0	0	0	1	0
P21189	1	1	uniprotkb	83333	1	0	0	0	1	0
P21338	1	1	uniprotkb	83333	1	0	0	0	1	0
P21345	1	1	0	0	0	0	0	0	0	0
P21361	1	1	uniprotkb	83333	1	0	0	0	1	1
P21362	1	1	uniprotkb	83333	1	0	0	0	1	0
P21363	1	1	uniprotkb	83333	1	0	0	0	1	0
P21365	1	1	0	0	0	0	0	0	0	0
P21367	1	1	uniprotkb	83333	1	0	0	0	1	0
P21369	1	1	uniprotkb	83333	1	0	0	0	1	0
P21418	1	1	0	0	0	0	0	0	0	1
P21420	1	1	uniprotkb	83333	0	1	0	0	1	1
P21437	1	1	uniprotkb	83333	1	0	0	0	1	0
P21499	1	1	uniprotkb	83333	1	0	0	1	1	0
P21503	1	1	0	0	0	0	0	0	0	0
P21507	1	1	uniprotkb	83333	1	0	0	1	1	0
P21513	1	1	uniprotkb	83333	1	1	0	1	1	0
P21514	1	1	uniprotkb	83333	1	0	0	0	1	0
P21515	1	1	uniprotkb	83333	1	0	0	0	1	0
P21517	1	1	uniprotkb	83333	1	1	0	0	1	0
P21599	1	1	uniprotkb	83333	1	0	0	0	1	0
P21645	1	1	uniprotkb	83333	1	0	0	0	1	0
P21693	1	1	uniprotkb	83333	1	0	0	0	1	0
P21829	1	1	uniprotkb	83333	1	0	0	0	1	0
P21865	1	1	uniprotkb	83333	1	0	0	1	1	0
P21866	1	1	uniprotkb	83333	1	0	0	1	1	0
P21888	1	1	uniprotkb	83333	1	0	0	0	1	0
P21889	1	1	uniprotkb	83333	1	0	0	0	1	0
P21893	1	1	uniprotkb	83333	1	0	0	0	1	0
P22106	1	1	uniprotkb	83333	1	0	0	0	1	0
P22186	1	1	uniprotkb	83333	1	0	0	0	1	0
P22188	1	1	uniprotkb	83333	1	0	0	0	1	0
P22255	1	1	uniprotkb	83333	1	0	0	0	1	0
P22256	1	1	uniprotkb	83333	1	0	0	0	1	0
P22259	1	1	uniprotkb	83333	1	0	0	0	1	0
P22333	1	1	uniprotkb	83333	1	1	0	0	1	1
P22523	1	1	uniprotkb	83333	1	1	1	0	1	0
P22524	1	1	uniprotkb	83333	1	1	1	0	1	0
P22525	1	1	uniprotkb	83333	1	0	0	0	1	1
P22564	1	1	uniprotkb	83333	1	0	0	0	1	0
P22586	1	1	uniprotkb	83333	1	0	0	0	1	1
P22634	1	1	uniprotkb	83333	1	0	0	0	1	0
P22707	1	0	0	0	0	0	0	0	0	1
P22709	1	0	0	0	0	0	0	0	0	1
P22729	1	1	0	0	0	0	0	0	0	1
P22731	1	1	uniprotkb	83333	1	0	0	0	1	0
P22787	1	1	uniprotkb	83333	1	0	0	0	1	1
P22939	1	1	uniprotkb	83333	1	0	0	0	1	0
P23003	1	1	uniprotkb	83333	1	0	0	0	1	0
P23173	1	1	0	0	0	0	0	0	0	0
P23200	1	1	0	0	0	0	0	0	0	0
P23256	1	1	uniprotkb	83333	1	0	0	0	1	0
P23305	1	1	uniprotkb	83333	1	0	0	0	1	1
P23325	1	1	uniprotkb	83333	1	0	0	0	1	1
P23331	1	1	uniprotkb	83333	1	0	0	0	1	1
P23367	1	1	uniprotkb	83333	1	0	0	1	1	0
P23481	1	1	uniprotkb	83333	1	0	0	0	1	0
P23482	1	1	uniprotkb	83333	1	0	0	0	1	0
P23484	1	1	uniprotkb	83333	1	0	0	0	1	0
P23485	1	1	uniprotkb	83333	1	0	0	0	1	1
P23522	1	1	uniprotkb	83333	1	0	0	0	1	0
P23524	1	1	uniprotkb	83333	1	0	0	0	1	0
P23538	1	1	uniprotkb	83333	1	0	0	0	1	0
P23721	1	1	uniprotkb	83333	1	0	0	0	1	0
P23827	1	1	uniprotkb	83333	1	1	0	0	1	0
P23830	1	1	uniprotkb	83333	1	0	0	0	1	0
P23836	1	1	uniprotkb	83333	1	0	0	1	1	0
P23837	1	1	uniprotkb	83333	1	0	0	0	1	0
P23839	1	1	uniprotkb	83333	1	0	0	0	1	0
P23840	1	1	uniprotkb	83333	1	0	0	0	1	1
P23841	1	1	uniprotkb	83333	1	0	0	0	1	1
P23842	1	1	uniprotkb	83333	1	0	0	0	1	1
P23843	1	1	uniprotkb	83333	1	0	0	0	1	0
P23845	1	1	uniprotkb	83333	1	0	0	0	1	0
P23847	1	1	uniprotkb	83333	1	0	0	0	1	0
P23849	1	1	0	0	0	0	0	0	0	0
P23857	1	1	uniprotkb	83333	1	0	0	0	1	0
P23862	1	1	uniprotkb	83333	1	0	0	0	1	0
P23865	1	1	uniprotkb	83333	1	0	0	0	1	0
P23869	1	1	uniprotkb	83333	1	0	0	0	1	0
P23871	1	1	uniprotkb	83333	1	0	0	0	1	0
P23872	1	1	uniprotkb	83333	1	0	0	0	1	0
P23873	1	1	uniprotkb	83333	1	0	0	0	1	0
P23874	1	1	uniprotkb	83333	1	0	0	0	1	0
P23876	1	1	0	0	0	0	0	0	0	0
P23877	1	1	0	0	0	0	0	0	0	0
P23878	1	1	uniprotkb	83333	1	0	0	0	1	1
P23882	1	1	uniprotkb	83333	1	0	0	0	1	0
P23883	1	1	0	0	0	0	0	0	0	0
P23886	1	1	uniprotkb	83333	1	0	0	0	1	1
P23890	1	1	uniprotkb	83333	0	0	0	1	1	0
P23893	1	1	uniprotkb	83333	1	0	0	0	1	0
P23894	1	1	0	0	0	0	0	0	0	0
P23895	1	1	0	0	0	0	0	0	0	0
P23898	1	1	0	0	0	0	0	0	0	1
P23908	1	1	0	0	0	0	0	0	0	0
P23909	1	1	uniprotkb	83333	1	1	0	1	1	0
P23910	1	1	0	0	0	0	0	0	0	0
P23917	1	1	uniprotkb	83333	1	0	0	0	1	0
P23930	1	1	uniprotkb	83333	1	0	0	0	1	0
P24077	1	1	0	0	0	0	0	0	0	0
P24082	1	0	0	0	0	0	0	0	0	1
P24169	1	1	uniprotkb	83333	1	0	0	0	1	1
P24171	1	1	uniprotkb	83333	1	0	0	0	1	0
P24173	1	1	uniprotkb	83333	1	0	0	0	1	0
P24174	1	1	uniprotkb	83333	1	0	0	0	1	1
P24175	1	1	uniprotkb	83333	1	0	0	0	1	1
P24177	1	1	uniprotkb	83333	1	0	0	0	1	1
P24178	1	1	uniprotkb	83333	1	0	0	0	1	0
P24180	1	1	0	0	0	0	0	0	0	0
P24181	1	1	uniprotkb	83333	1	0	0	0	1	0
P24182	1	1	uniprotkb	83333	1	0	0	0	1	0
P24183	1	1	uniprotkb	83333	1	0	0	1	1	0
P24186	1	1	uniprotkb	83333	1	0	0	0	1	0
P24188	1	1	uniprotkb	83333	1	0	0	0	1	1
P24192	1	1	uniprotkb	83333	1	0	0	0	1	0
P24193	1	1	uniprotkb	83333	1	0	0	0	1	0
P24197	1	1	uniprotkb	83333	1	0	0	0	1	0
P24200	1	1	uniprotkb	83333	1	0	0	0	1	1
P24202	1	1	uniprotkb	83333	1	0	0	0	1	0
P24203	1	1	uniprotkb	83333	1	0	0	0	1	0
P24205	1	1	uniprotkb	83333	1	0	0	0	1	0
P24207	1	1	uniprotkb	83333	1	0	0	0	1	0
P24211	1	1	uniprotkb	83333	1	0	0	0	1	1
P24215	1	1	uniprotkb	83333	1	0	0	0	1	0
P24216	1	1	uniprotkb	83333	1	0	0	0	1	0
P24218	1	1	uniprotkb	83333	1	0	0	0	1	1
P24224	1	1	uniprotkb	83333	1	0	0	0	1	0
P24228	1	1	uniprotkb	83333	1	0	0	0	1	0
P24230	1	1	uniprotkb	83333	1	0	0	0	1	0
P24232	1	1	uniprotkb	83333	1	0	0	0	1	0
P24238	1	1	0	0	0	0	0	0	0	1
P24240	1	1	uniprotkb	83333	1	0	0	0	1	1
P24241	1	1	0	0	0	0	0	0	0	1
P24242	1	1	uniprotkb	83333	1	0	0	0	1	0
P24244	1	1	0	0	0	0	0	0	0	0
P24251	1	1	uniprotkb	83333	1	0	0	0	1	0
P24252	1	1	uniprotkb	83333	1	0	0	0	1	1
P24255	1	1	uniprotkb	83333	1	0	0	0	1	0
P24554	1	1	uniprotkb	83333	1	0	0	0	1	0
P24555	1	1	uniprotkb	83333	1	0	0	0	1	0
P25396	1	1	0	0	0	0	0	0	0	0
P25397	1	1	uniprotkb	83333	1	0	0	0	1	0
P25437	1	1	uniprotkb	83333	1	0	0	0	1	0
P25516	1	1	uniprotkb	83333	1	0	0	0	1	0
P25519	1	1	uniprotkb	83333	1	0	0	0	1	0
P25522	1	1	uniprotkb	83333	1	0	0	0	1	0
P25524	1	1	uniprotkb	83333	1	0	0	0	1	0
P25526	1	1	uniprotkb	83333	1	0	0	0	1	0
P25527	1	1	uniprotkb	83333	1	0	0	0	1	0
P25531	1	1	uniprotkb	83333	1	0	0	0	1	1
P25534	1	1	uniprotkb	83333	1	0	0	0	1	0
P25535	1	1	uniprotkb	83333	1	0	0	0	1	0
P25536	1	1	uniprotkb	83333	1	0	0	0	1	0
P25539	1	1	uniprotkb	83333	1	0	0	0	1	0
P25549	1	1	uniprotkb	83333	1	0	0	0	1	1
P25550	1	1	0	0	0	0	0	0	0	1
P25552	1	1	0	0	0	0	0	0	0	0
P25553	1	1	uniprotkb	83333	1	0	0	0	1	0
P25665	1	1	uniprotkb	83333	1	0	0	0	1	0
P25666	1	1	0	0	0	0	0	0	0	1
P25714	1	1	uniprotkb	83333	0	1	0	1	1	0
P25718	1	1	uniprotkb	83333	1	0	0	0	1	0
P25728	1	1	uniprotkb	83333	1	0	0	0	1	1
P25736	1	1	0	0	0	0	0	0	0	0
P25737	1	1	uniprotkb	83333	0	0	0	1	1	0
P25738	1	1	uniprotkb	83333	1	0	0	0	1	1
P25740	1	1	uniprotkb	83333	1	0	0	0	1	0
P25741	1	1	uniprotkb	83333	1	0	0	0	1	1
P25742	1	1	uniprotkb	83333	1	0	0	0	1	1
P25743	1	1	0	0	0	0	0	0	0	1
P25744	1	1	0	0	0	0	0	0	0	1
P25745	1	1	uniprotkb	83333	1	0	0	0	1	0
P25746	1	1	0	0	0	0	0	0	0	0
P25747	1	1	0	0	0	0	0	0	0	1
P25748	1	1	uniprotkb	83333	1	0	0	1	1	0
P25772	1	1	uniprotkb	83333	1	0	0	0	1	0
P25798	1	1	uniprotkb	83333	1	0	0	0	1	0
P25888	1	1	uniprotkb	83333	1	0	0	0	1	0
P25889	1	1	uniprotkb	83333	1	0	0	0	1	0
P25894	1	1	uniprotkb	83333	1	0	0	0	1	0
P25906	1	1	uniprotkb	83333	1	0	0	0	1	1
P25907	1	1	uniprotkb	83333	1	0	0	0	1	1
P25960	1	1	0	0	0	0	0	0	0	0
P26218	1	1	0	0	0	0	0	0	0	0
P26266	1	1	uniprotkb	83333	1	0	0	0	1	0
P26281	1	1	uniprotkb	83333	1	0	0	0	1	0
P26365	1	1	0	0	0	0	0	0	0	0
P26458	1	1	uniprotkb	83333	1	0	0	0	1	0
P26459	1	1	uniprotkb	83333	1	0	0	0	1	0
P26602	1	1	uniprotkb	83333	1	0	0	0	1	0
P26608	1	1	uniprotkb	83333	1	0	0	0	1	1
P26612	1	1	uniprotkb	83333	1	0	0	0	1	0
P26616	1	1	uniprotkb	83333	1	0	0	0	1	0
P26646	1	1	uniprotkb	83333	1	0	0	0	1	0
P26647	1	1	uniprotkb	83333	1	0	0	0	1	0
P26648	1	1	uniprotkb	83333	1	0	0	0	1	0
P26649	1	1	uniprotkb	83333	1	0	0	0	1	0
P27111	1	1	0	0	0	0	0	0	0	0
P27125	1	1	0	0	0	0	0	0	0	0
P27126	1	1	uniprotkb	83333	1	0	0	0	1	1
P27127	1	1	uniprotkb	83333	1	0	0	0	1	1
P27128	1	1	uniprotkb	83333	1	0	0	0	1	1
P27129	1	1	uniprotkb	83333	1	0	0	0	1	1
P27238	1	1	uniprotkb	83333	1	0	0	0	1	1
P27240	1	1	uniprotkb	83333	1	0	0	0	1	1
P27241	1	1	uniprotkb	83333	1	0	0	0	1	1
P27242	1	1	uniprotkb	83333	1	0	0	0	1	1
P27243	1	1	uniprotkb	83333	1	0	0	0	1	0
P27245	1	1	uniprotkb	83333	0	0	0	1	1	0
P27247	1	1	uniprotkb	83333	1	0	0	0	1	0
P27248	1	1	uniprotkb	83333	1	0	0	0	1	0
P27249	1	1	uniprotkb	83333	1	0	0	0	1	0
P27250	1	1	0	0	0	0	0	0	0	0
P27253	1	1	uniprotkb	83333	1	0	0	0	1	0
P27254	1	1	uniprotkb	83333	1	0	0	0	1	0
P27278	1	1	0	0	0	0	0	0	0	0
P27294	1	1	uniprotkb	83333	1	0	0	0	1	0
P27296	1	1	uniprotkb	83333	1	1	0	0	1	0
P27297	1	1	0	0	0	0	0	0	0	1
P27298	1	1	uniprotkb	83333	1	0	0	0	1	1
P27300	1	1	uniprotkb	83333	1	0	0	0	1	0
P27302	1	1	uniprotkb	83333	1	0	0	0	1	0
P27303	1	1	uniprotkb	83333	1	0	0	0	1	0
P27305	1	1	0	0	0	0	0	0	0	0
P27306	1	1	uniprotkb	83333	1	0	0	0	1	0
P27375	1	1	0	0	0	0	0	0	0	0
P27431	1	1	uniprotkb	83333	1	0	0	0	1	0
P27434	1	1	uniprotkb	83333	1	1	0	0	1	0
P27550	1	1	uniprotkb	83333	1	0	0	0	1	0
P27828	1	1	0	0	0	0	0	0	0	0
P27829	1	1	0	0	0	0	0	0	0	0
P27830	1	1	0	0	0	0	0	0	0	0
P27832	1	1	0	0	0	0	0	0	0	1
P27833	1	1	uniprotkb	83333	1	0	0	0	1	0
P27835	1	1	0	0	0	0	0	0	0	0
P27836	1	1	uniprotkb	83333	1	0	0	0	1	0
P27837	1	1	0	0	0	0	0	0	0	0
P27838	1	1	uniprotkb	83333	1	0	0	0	1	0
P27840	1	1	0	0	0	0	0	0	0	1
P27842	1	1	0	0	0	0	0	0	0	1
P27843	1	1	0	0	0	0	0	0	0	0
P27844	1	1	0	0	0	0	0	0	0	0
P27848	1	1	uniprotkb	83333	1	0	0	0	1	0
P27859	1	1	0	0	0	0	0	0	0	0
P27862	1	1	uniprotkb	83333	1	0	0	0	1	0
P27896	1	1	uniprotkb	83333	1	0	0	0	1	1
P28224	1	1	uniprotkb	83333	1	0	0	0	1	0
P28246	1	1	0	0	0	0	0	0	0	0
P28247	1	0	0	0	0	0	0	0	0	1
P28248	1	1	uniprotkb	83333	1	0	0	0	1	0
P28249	1	1	uniprotkb	83333	1	0	0	0	1	1
P28303	1	1	0	0	0	0	0	0	0	1
P28304	1	1	uniprotkb	83333	1	0	0	0	1	0
P28305	1	1	uniprotkb	83333	1	0	0	0	1	0
P28306	1	1	uniprotkb	83333	1	0	0	0	1	0
P28307	1	1	0	0	0	0	0	0	0	0
P28369	1	1	uniprotkb	83333	1	0	0	0	1	1
P28629	1	1	uniprotkb	83333	1	0	0	0	1	0
P28630	1	1	uniprotkb	83333	1	0	0	0	1	0
P28631	1	1	uniprotkb	83333	1	0	0	0	1	0
P28632	1	1	uniprotkb	83333	1	1	0	0	1	0
P28634	1	1	uniprotkb	83333	1	0	0	0	1	0
P28635	1	1	uniprotkb	83333	1	0	0	0	1	0
P28638	1	1	uniprotkb	83333	1	0	0	0	1	0
P28696	1	1	uniprotkb	83333	1	0	0	0	1	1
P28697	1	1	0	0	0	0	0	0	0	1
P28721	1	1	uniprotkb	83333	1	0	0	0	1	1
P28722	1	1	uniprotkb	83333	1	0	0	0	1	1
P28861	1	1	uniprotkb	83333	1	0	0	0	1	0
P28903	1	1	uniprotkb	83333	1	0	0	0	1	0
P28904	1	1	uniprotkb	83333	1	0	0	0	1	0
P28905	1	1	uniprotkb	83333	1	1	0	0	1	0
P28911	1	1	uniprotkb	83333	1	0	0	0	1	1
P28912	1	1	uniprotkb	83333	1	0	0	0	1	1
P28915	1	1	uniprotkb	83333	1	0	0	0	1	1
P28916	1	1	uniprotkb	83333	1	0	0	0	1	1
P28917	1	1	uniprotkb	83333	1	0	0	0	1	1
P29009	1	1	0	0	0	0	0	0	0	0
P29010	1	1	0	0	0	0	0	0	0	1
P29012	1	1	uniprotkb	83333	1	0	0	0	1	1
P29013	1	1	uniprotkb	83333	1	0	0	0	1	1
P29018	1	1	uniprotkb	83333	1	0	0	0	1	0
P29131	1	1	uniprotkb	83333	1	1	0	1	1	0
P29208	1	1	uniprotkb	83333	1	0	0	0	1	0
P29217	1	1	uniprotkb	83333	1	0	0	0	1	0
P29680	1	1	uniprotkb	83333	1	0	0	0	1	1
P29744	1	1	uniprotkb	83333	1	0	0	0	1	1
P29745	1	1	uniprotkb	83333	1	0	0	0	1	0
P30011	1	1	uniprotkb	83333	1	0	0	0	1	1
P30014	1	1	uniprotkb	83333	1	0	0	0	1	0
P30015	1	1	uniprotkb	83333	1	0	0	0	1	1
