whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	1263(Molecular Connections)	1335(HPIDb)	IMEx	protein_evidence
A0A178VPZ5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VPZ6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VPZ7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VPZ8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VPZ9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ00	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ01	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ02	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ03	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ04	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ05	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ06	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ07	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ08	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ09	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ11	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ12	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ13	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ14	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ15	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ16	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ18	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ19	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ21	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ22	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ23	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ24	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ25	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ26	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ27	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ28	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ29	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ30	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ32	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ33	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ34	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ35	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ36	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ37	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ39	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ40	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ41	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ42	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ43	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ45	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ46	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ47	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ48	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ49	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ50	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ51	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ52	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ53	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ54	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ55	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ56	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ57	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ58	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ59	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ60	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ61	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ62	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ63	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ64	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ65	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ66	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ67	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ68	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ69	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ70	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ71	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ72	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ73	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ74	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ75	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ77	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ78	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ79	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ81	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ82	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ83	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ84	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ85	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ86	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ87	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ89	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ91	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ93	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ94	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ95	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ96	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ97	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQ99	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQA9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQB9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQC9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQD9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQE9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQF9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQG9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQH9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQI9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQJ9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQK9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQL9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQM9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQN8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQP0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQP1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQP4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQP5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQP6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQP7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQP9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQQ9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQR9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQS9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQT9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQU9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQV9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQW0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQW1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQW3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQW5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQW7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQW8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQW9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQX1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQX2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQX4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQX5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQX6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQX7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQX9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQY9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VQZ9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR00	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR01	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR02	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR03	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR04	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR05	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR06	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR07	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR08	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR09	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR10	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR12	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR13	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR14	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR15	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR16	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR17	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR19	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR22	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR23	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR25	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR26	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR27	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR28	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR29	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR30	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR31	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR32	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR33	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR34	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR35	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR38	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR39	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR40	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR41	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR42	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR43	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR44	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR45	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR46	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR48	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR49	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR50	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR51	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR52	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR53	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR54	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR55	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR56	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR57	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR61	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR62	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR63	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR64	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR65	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR68	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR69	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR70	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR71	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR72	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR73	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR76	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR77	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR78	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR79	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR80	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR81	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR82	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR83	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR84	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR85	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR86	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR87	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR88	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR89	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR91	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR92	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR93	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR94	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR95	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR96	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR97	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VR98	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRA9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRB8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRC8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRD9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRE0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRE1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178VRE2	1	0	0	0	0	0	0	0	0	0	0	0
