whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	1263(Molecular Connections)	IMEx	missing_protein_evidence
P34630	1	1	uniprotkb	6239	1	0	0	0	1	1
P34631	1	1	uniprotkb	6239	1	0	0	0	1	1
P34633	1	1	0	0	0	0	0	0	0	1
P34635	1	1	0	0	0	0	0	0	0	1
P34636	1	1	0	0	0	0	0	0	0	1
P34638	1	1	uniprotkb	6239	1	0	0	0	1	0
P34639	1	1	0	0	0	0	0	0	0	0
P34640	1	1	0	0	0	0	0	0	0	1
P34641	1	1	0	0	0	0	0	0	0	1
P34642	1	1	uniprotkb	6239	1	0	0	0	1	1
P34643	1	1	uniprotkb	6239	1	0	0	0	1	1
P34644	1	1	0	0	0	0	0	0	0	1
P34645	1	1	0	0	0	0	0	0	0	1
P34646	1	1	0	0	0	0	0	0	0	1
P34647	1	1	uniprotkb	6239	1	0	0	0	1	0
P34648	1	1	uniprotkb	6239	1	0	0	0	1	1
P34649	1	1	0	0	0	0	0	0	0	1
P34650	1	1	0	0	0	0	0	0	0	1
P34651	1	1	0	0	0	0	0	0	0	1
P34652	1	1	uniprotkb	6239	1	0	0	0	1	0
P34653	1	1	uniprotkb	6239	1	1	0	0	1	0
P34654	1	1	0	0	0	0	0	0	0	1
P34655	1	1	uniprotkb	6239	1	0	0	0	1	1
P34656	1	1	0	0	0	0	0	0	0	1
P34657	1	1	uniprotkb	6239	1	0	0	0	1	0
P34658	1	1	0	0	0	0	0	0	0	1
P34659	1	1	uniprotkb	6239	1	0	0	0	1	0
P34660	1	1	uniprotkb	6239	1	0	0	0	1	1
P34661	1	1	uniprotkb	6239	1	0	0	0	1	0
P34662	1	1	uniprotkb	6239	1	0	0	0	1	1
P34663	1	1	uniprotkb	6239	1	0	0	0	1	1
P34664	1	1	uniprotkb	6239	1	0	0	0	1	1
P34665	1	1	0	0	0	0	0	0	0	1
P34666	1	1	uniprotkb	6239	0	1	0	0	1	1
P34667	1	1	0	0	0	0	0	0	0	1
P34668	1	1	0	0	0	0	0	0	0	1
P34669	1	1	uniprotkb	6239	1	0	0	0	1	1
P34670	1	1	0	0	0	0	0	0	0	1
P34671	1	1	0	0	0	0	0	0	0	1
P34672	1	1	uniprotkb	6239	0	1	0	0	1	1
P34673	1	1	uniprotkb	6239	1	0	0	0	1	1
P34674	1	1	0	0	0	0	0	0	0	1
P34675	1	1	0	0	0	0	0	0	0	1
P34676	1	1	0	0	0	0	0	0	0	0
P34677	1	1	0	0	0	0	0	0	0	1
P34678	1	1	0	0	0	0	0	0	0	1
P34679	1	1	0	0	0	0	0	0	0	1
P34680	1	1	0	0	0	0	0	0	0	1
P34681	1	1	0	0	0	0	0	0	0	1
P34682	1	1	uniprotkb	6239	1	0	0	0	1	1
P34683	1	1	uniprotkb	6239	0	1	0	0	1	1
P34684	1	1	uniprotkb	6239	1	1	0	0	1	1
P34685	1	1	uniprotkb	6239	1	0	0	0	1	1
P34686	1	1	uniprotkb	6239	1	0	0	0	1	1
P34687	1	1	0	0	0	0	0	0	0	1
P34688	1	1	uniprotkb	6239	1	0	0	0	1	0
P34689	1	1	uniprotkb	6239	0	0	1	0	1	0
P34690	1	1	uniprotkb	6239	1	0	0	0	1	1
P34691	1	1	uniprotkb	6239	1	1	1	0	1	0
P34692	1	1	uniprotkb	6239	1	0	0	0	1	0
P34693	1	1	0	0	0	0	0	0	0	1
P34696	1	1	uniprotkb	6239	1	0	0	0	1	1
P34697	1	1	uniprotkb	6239	1	0	0	0	1	0
P34703	1	1	0	0	0	0	0	0	0	0
P34704	1	1	uniprotkb	6239	1	0	0	0	1	0
P34705	1	1	0	0	0	0	0	0	0	1
P34706	1	1	0	0	0	0	0	0	0	1
P34707	1	1	uniprotkb	6239	1	0	0	0	1	0
P34708	1	1	uniprotkb	6239	1	1	1	0	1	0
P34709	1	1	uniprotkb	6239	1	1	0	0	1	0
P34710	1	1	uniprotkb	6239	1	0	0	0	1	0
P34711	1	1	uniprotkb	6239	0	1	0	0	1	0
P34712	1	1	0	0	0	0	0	0	0	0
P34713	1	1	0	0	0	0	0	0	0	1
P34714	1	1	0	0	0	0	0	0	0	0
P34722	1	1	0	0	0	0	0	0	0	0
P34748	1	1	0	0	0	0	0	0	0	1
P34751	1	1	0	0	0	0	0	0	0	1
P34766	1	1	uniprotkb	6239	1	0	0	0	1	0
P34803	1	1	0	0	0	0	0	0	0	1
P34804	1	1	0	0	0	0	0	0	0	1
P34807	1	1	uniprotkb	6239	1	0	0	0	1	1
P34808	1	1	uniprotkb	6239	1	1	0	0	1	0
P34815	1	1	0	0	0	0	0	0	0	1
P34885	1	1	uniprotkb	6239	1	0	0	0	1	1
P34886	1	1	0	0	0	0	0	0	0	0
P34888	1	1	uniprotkb	6239	1	0	0	0	1	1
P34889	1	1	0	0	0	0	0	0	0	0
P34890	1	1	0	0	0	0	0	0	0	1
P34891	1	1	0	0	0	0	0	0	0	1
P34892	1	1	0	0	0	0	0	0	0	1
P35129	1	1	uniprotkb	6239	1	0	0	0	1	0
P35449	1	1	0	0	0	0	0	0	0	1
P35602	1	1	uniprotkb	6239	1	1	0	0	1	1
P35603	1	1	0	0	0	0	0	0	0	1
P35799	1	1	uniprotkb	6239	1	0	0	0	1	0
P35800	1	1	0	0	0	0	0	0	0	0
P36573	1	1	uniprotkb	6239	1	0	0	0	1	0
P36608	1	1	0	0	0	0	0	0	0	1
P36609	1	1	0	0	0	0	0	0	0	1
P37165	1	1	uniprotkb	6239	1	0	0	0	1	0
P37209	1	1	0	0	0	0	0	0	0	1
P37806	1	1	uniprotkb	6239	1	1	0	0	1	0
P38433	1	1	0	0	0	0	0	0	0	0
P39055	1	1	uniprotkb	6239	1	1	0	0	1	0
P39745	1	1	uniprotkb	6239	1	1	0	0	1	0
P40614	1	1	uniprotkb	6239	1	1	0	0	1	1
P41779	1	1	uniprotkb	6239	1	0	0	0	1	0
P41828	1	1	uniprotkb	6239	1	0	0	0	1	1
P41829	1	1	uniprotkb	6239	1	0	0	0	1	1
P41830	1	1	uniprotkb	6239	1	0	0	0	1	1
P41842	1	1	0	0	0	0	0	0	0	1
P41843	1	1	uniprotkb	6239	0	1	0	0	1	1
P41844	1	1	0	0	0	0	0	0	0	1
P41845	1	1	0	0	0	0	0	0	0	1
P41846	1	1	uniprotkb	6239	1	0	0	0	1	0
P41847	1	1	uniprotkb	6239	1	0	0	0	1	1
P41848	1	1	uniprotkb	6239	1	0	0	0	1	1
P41849	1	1	0	0	0	0	0	0	0	1
P41855	1	1	0	0	0	0	0	0	0	0
P41877	1	1	0	0	0	0	0	0	0	0
P41879	1	1	uniprotkb	6239	1	0	0	0	1	1
P41880	1	1	0	0	0	0	0	0	0	1
P41881	1	1	0	0	0	0	0	0	0	1
P41882	1	1	0	0	0	0	0	0	0	1
P41883	1	1	uniprotkb	6239	1	0	0	0	1	1
P41884	1	1	uniprotkb	6239	1	0	0	0	1	1
P41885	1	1	uniprotkb	6239	1	0	0	0	1	0
P41886	1	1	uniprotkb	6239	1	0	0	0	1	0
P41931	1	1	0	0	0	0	0	0	0	1
P41932	1	1	uniprotkb	6239	1	0	1	0	1	0
P41933	1	1	uniprotkb	6239	1	0	0	0	1	0
P41934	1	1	uniprotkb	6239	1	0	0	0	1	1
P41935	1	1	uniprotkb	6239	1	0	0	0	1	0
P41936	1	1	uniprotkb	6239	1	0	0	0	1	1
P41937	1	1	uniprotkb	6239	1	0	0	0	1	1
P41938	1	1	0	0	0	0	0	0	0	1
P41941	1	1	uniprotkb	6239	1	0	1	0	1	1
P41942	1	1	uniprotkb	6239	1	0	0	0	1	1
P41949	1	1	0	0	0	0	0	0	0	1
P41950	1	1	0	0	0	0	0	0	0	1
P41951	1	1	0	0	0	0	0	0	0	1
P41952	1	1	0	0	0	0	0	0	0	1
P41953	1	1	0	0	0	0	0	0	0	1
P41954	1	1	0	0	0	0	0	0	0	1
P41956	1	1	0	0	0	0	0	0	0	1
P41958	1	1	uniprotkb	6239	1	0	0	0	1	0
P41977	1	1	0	0	0	0	0	0	0	0
P41988	1	1	uniprotkb	6239	1	1	0	0	1	1
P41990	1	1	uniprotkb	6239	1	0	0	0	1	1
P41991	1	1	0	0	0	0	0	0	0	1
P41992	1	1	0	0	0	0	0	0	0	1
P41993	1	1	0	0	0	0	0	0	0	1
P41994	1	1	uniprotkb	6239	1	0	0	0	1	1
P41995	1	1	0	0	0	0	0	0	0	1
P41996	1	1	uniprotkb	6239	1	0	0	0	1	0
P41998	1	1	0	0	0	0	0	0	0	1
P41999	1	1	uniprotkb	6239	1	0	0	0	1	1
P42000	1	1	0	0	0	0	0	0	0	1
P42001	1	1	0	0	0	0	0	0	0	1
P42083	1	1	0	0	0	0	0	0	0	1
P42168	1	1	0	0	0	0	0	0	0	1
P42169	1	1	0	0	0	0	0	0	0	1
P42170	1	1	uniprotkb	6239	1	0	0	0	1	1
P42171	1	1	uniprotkb	6239	1	0	0	0	1	0
P42172	1	1	0	0	0	0	0	0	0	1
P42173	1	1	0	0	0	0	0	0	0	1
P42573	1	1	uniprotkb	6239	1	1	0	0	1	0
P43507	1	1	0	0	0	0	0	0	0	1
P43508	1	1	uniprotkb	6239	1	0	0	0	1	1
P43509	1	1	uniprotkb	6239	1	0	0	0	1	1
P43510	1	1	uniprotkb	6239	1	0	0	0	1	0
P45442	1	1	0	0	0	0	0	0	0	0
P45894	1	1	0	0	0	0	0	0	0	1
P45895	1	1	uniprotkb	6239	1	0	0	0	1	0
P45896	1	1	uniprotkb	6239	1	0	0	0	1	1
P45897	1	1	uniprotkb	6239	1	0	0	0	1	1
P45898	1	1	0	0	0	0	0	0	0	1
P45961	1	1	0	0	0	0	0	0	0	1
P45962	1	1	uniprotkb	6239	1	0	0	0	1	0
P45963	1	1	0	0	0	0	0	0	0	0
P45964	1	1	0	0	0	0	0	0	0	1
P45965	1	1	0	0	0	0	0	0	0	1
P45966	1	1	uniprotkb	6239	0	0	1	0	1	1
P45967	1	1	0	0	0	0	0	0	0	1
P45968	1	1	uniprotkb	6239	1	0	0	0	1	1
P45969	1	1	0	0	0	0	0	0	0	1
P45970	1	1	uniprotkb	6239	1	0	0	0	1	0
P45971	1	1	0	0	0	0	0	0	0	1
P45972	1	1	uniprotkb	6239	1	1	0	0	1	0
P46012	1	1	0	0	0	0	0	0	0	1
P46064	1	1	uniprotkb	6239	0	1	0	0	1	1
P46499	1	1	0	0	0	0	0	0	0	1
P46500	1	1	uniprotkb	6239	1	0	0	0	1	1
P46501	1	1	0	0	0	0	0	0	0	1
P46502	1	1	uniprotkb	6239	1	0	0	0	1	1
P46504	1	1	0	0	0	0	0	0	0	1
P46505	1	1	uniprotkb	6239	1	1	0	0	1	1
P46506	1	1	0	0	0	0	0	0	0	1
P46548	1	1	0	0	0	0	0	0	0	1
P46549	1	1	0	0	0	0	0	0	0	1
P46550	1	1	uniprotkb	6239	1	0	0	0	1	0
P46551	1	1	0	0	0	0	0	0	0	0
P46553	1	1	0	0	0	0	0	0	0	1
P46554	1	1	0	0	0	0	0	0	0	1
P46555	1	1	0	0	0	0	0	0	0	0
P46556	1	1	0	0	0	0	0	0	0	1
P46557	1	1	0	0	0	0	0	0	0	0
P46558	1	1	0	0	0	0	0	0	0	1
P46559	1	1	0	0	0	0	0	0	0	0
P46560	1	1	0	0	0	0	0	0	0	1
P46561	1	1	uniprotkb	6239	1	0	0	0	1	0
P46562	1	1	uniprotkb	6239	1	0	0	0	1	1
P46563	1	1	uniprotkb	6239	1	0	0	0	1	1
P46564	1	1	0	0	0	0	0	0	0	1
P46565	1	1	0	0	0	0	0	0	0	1
P46566	1	1	0	0	0	0	0	0	0	1
P46567	1	1	0	0	0	0	0	0	0	1
P46568	1	1	0	0	0	0	0	0	0	1
P46569	1	1	0	0	0	0	0	0	0	1
P46570	1	1	0	0	0	0	0	0	0	1
P46571	1	1	0	0	0	0	0	0	0	1
P46572	1	1	0	0	0	0	0	0	0	1
P46576	1	1	0	0	0	0	0	0	0	1
P46577	1	1	uniprotkb	6239	1	0	0	0	1	0
P46578	1	1	0	0	0	0	0	0	0	1
P46579	1	1	uniprotkb	6239	1	0	0	0	1	1
P46580	1	1	uniprotkb	6239	1	0	0	0	1	0
P46581	1	1	uniprotkb	6239	1	0	0	0	1	1
P46582	1	1	uniprotkb	6239	1	1	0	0	1	1
P46583	1	1	0	0	0	0	0	0	0	1
P46769	1	1	uniprotkb	6239	1	0	0	0	1	0
P46822	1	1	uniprotkb	6239	1	0	0	0	1	1
P46873	1	1	uniprotkb	6239	1	0	0	0	1	1
P46941	1	1	uniprotkb	6239	1	0	0	0	1	1
P46975	1	1	uniprotkb	6239	1	0	0	0	1	0
P47207	1	1	uniprotkb	6239	1	0	0	0	1	0
P47208	1	1	uniprotkb	6239	1	0	0	0	1	1
P47209	1	1	uniprotkb	6239	1	0	0	0	1	1
P47991	1	1	uniprotkb	6239	1	0	0	0	1	0
P48053	1	1	0	0	0	0	0	0	0	1
P48150	1	1	uniprotkb	6239	1	0	0	0	1	1
P48152	1	1	uniprotkb	6239	1	0	0	0	1	1
P48154	1	1	uniprotkb	6239	1	0	0	0	1	1
P48156	1	1	uniprotkb	6239	1	0	0	0	1	1
P48158	1	1	uniprotkb	6239	1	1	0	0	1	1
P48162	1	1	uniprotkb	6239	1	0	0	0	1	1
P48166	1	1	0	0	0	0	0	0	0	1
P48180	1	1	0	0	0	0	0	0	0	1
P48181	1	1	uniprotkb	6239	0	1	0	0	1	0
P48182	1	1	0	0	0	0	0	0	0	1
P48322	1	1	0	0	0	0	0	0	0	1
P48376	1	1	0	0	0	0	0	0	0	0
P48458	1	1	0	0	0	0	0	0	0	1
P48459	1	1	0	0	0	0	0	0	0	1
P48460	1	1	0	0	0	0	0	0	0	1
P48583	1	1	0	0	0	0	0	0	0	1
P48727	1	1	uniprotkb	6239	1	0	0	0	1	1
P48996	1	1	uniprotkb	6239	0	0	1	0	1	0
P49029	1	1	uniprotkb	6239	1	0	0	0	1	0
P49041	1	1	uniprotkb	6239	1	0	0	0	1	1
P49048	1	1	0	0	0	0	0	0	0	0
P49049	1	1	0	0	0	0	0	0	0	0
P49180	1	1	0	0	0	0	0	0	0	0
P49181	1	1	uniprotkb	6239	1	0	0	0	1	0
P49191	1	1	0	0	0	0	0	0	0	0
P49196	1	1	uniprotkb	6239	1	0	0	0	1	1
P49197	1	1	uniprotkb	6239	1	0	0	0	1	0
P49391	1	1	uniprotkb	6239	1	0	0	0	1	1
P49404	1	1	0	0	0	0	0	0	0	1
P49405	1	1	uniprotkb	6239	1	0	0	0	1	1
P49583	1	1	0	0	0	0	0	0	0	1
P49594	1	1	uniprotkb	6239	1	1	1	0	1	0
P49595	1	1	uniprotkb	6239	1	0	0	0	1	1
P49596	1	1	0	0	0	0	0	0	0	1
P49622	1	1	0	0	0	0	0	0	0	1
P49632	1	1	0	0	0	0	0	0	0	1
P49713	1	1	0	0	0	0	0	0	0	1
P49808	1	1	uniprotkb	6239	1	0	0	0	1	0
P49809	1	1	0	0	0	0	0	0	0	0
P49958	1	1	uniprotkb	6239	1	0	0	0	1	1
P50093	1	1	uniprotkb	6239	1	0	0	0	1	0
P50140	1	1	uniprotkb	6239	1	0	0	0	1	1
P50305	1	1	uniprotkb	6239	1	0	0	0	1	0
P50306	1	1	uniprotkb	6239	1	0	0	0	1	0
P50432	1	1	uniprotkb	6239	1	1	0	0	1	0
P50437	1	1	uniprotkb	6239	1	0	0	0	1	1
P50438	1	1	0	0	0	0	0	0	0	1
P50439	1	1	0	0	0	0	0	0	0	1
P50444	1	1	0	0	0	0	0	0	0	1
P50464	1	1	uniprotkb	6239	1	0	1	0	1	0
P50488	1	1	uniprotkb	6239	1	1	0	0	1	0
P50581	1	1	0	0	0	0	0	0	0	1
P50605	1	1	0	0	0	0	0	0	0	0
P50880	1	1	uniprotkb	6239	1	0	0	0	1	1
P51403	1	1	uniprotkb	6239	1	1	0	0	1	1
P51404	1	1	uniprotkb	6239	1	0	0	0	1	1
P51485	1	1	0	0	0	0	0	0	0	1
P51559	1	1	uniprotkb	6239	1	0	0	0	1	1
P51875	1	1	uniprotkb	6239	1	0	1	0	1	0
P52009	1	1	0	0	0	0	0	0	0	1
P52010	1	1	uniprotkb	6239	1	0	0	0	1	1
P52011	1	1	uniprotkb	6239	1	0	0	0	1	0
P52012	1	1	uniprotkb	6239	1	0	0	0	1	0
P52013	1	1	uniprotkb	6239	1	0	0	0	1	0
P52014	1	1	uniprotkb	6239	1	0	0	0	1	1
P52015	1	1	uniprotkb	6239	1	0	0	0	1	0
P52016	1	1	0	0	0	0	0	0	0	1
P52017	1	1	0	0	0	0	0	0	0	1
P52018	1	1	0	0	0	0	0	0	0	1
P52057	1	1	0	0	0	0	0	0	0	1
P52166	1	1	0	0	0	0	0	0	0	0
P52192	1	1	0	0	0	0	0	0	0	1
P52274	1	1	0	0	0	0	0	0	0	1
P52275	1	1	uniprotkb	6239	1	0	0	0	1	1
P52478	1	1	uniprotkb	6239	1	1	0	0	1	0
P52484	1	1	0	0	0	0	0	0	0	1
P52554	1	1	uniprotkb	6239	1	0	0	0	1	1
P52652	1	1	0	0	0	0	0	0	0	1
P52709	1	1	uniprotkb	6239	1	0	0	0	1	1
P52713	1	1	uniprotkb	6239	1	0	0	0	1	1
P52714	1	1	0	0	0	0	0	0	0	0
P52715	1	1	uniprotkb	6239	1	1	0	0	1	1
P52716	1	1	0	0	0	0	0	0	0	0
P52717	1	1	uniprotkb	6239	1	0	0	0	1	0
P52814	1	1	0	0	0	0	0	0	0	1
P52819	1	1	uniprotkb	6239	1	0	0	0	1	0
P52821	1	1	uniprotkb	6239	1	0	0	0	1	1
P52872	1	1	uniprotkb	6239	1	0	0	0	1	1
P52874	1	1	uniprotkb	6239	1	0	0	0	1	0
P52879	1	1	0	0	0	0	0	0	0	1
P52880	1	1	0	0	0	0	0	0	0	1
P52881	1	1	0	0	0	0	0	0	0	1
P52882	1	1	0	0	0	0	0	0	0	1
P52883	1	1	0	0	0	0	0	0	0	1
P52887	1	1	0	0	0	0	0	0	0	1
P52899	1	1	0	0	0	0	0	0	0	1
P52906	1	1	uniprotkb	6239	1	0	0	0	1	1
P53013	1	1	uniprotkb	6239	1	0	1	0	1	1
P53014	1	1	uniprotkb	6239	1	0	0	0	1	1
P53015	1	1	0	0	0	0	0	0	0	1
P53016	1	1	uniprotkb	6239	1	1	0	0	1	0
P53017	1	1	uniprotkb	6239	1	0	0	0	1	0
P53018	1	1	0	0	0	0	0	0	0	1
P53019	1	1	0	0	0	0	0	0	0	1
P53020	1	1	0	0	0	0	0	0	0	1
P53439	1	1	uniprotkb	6239	0	1	0	0	1	1
P53489	1	1	uniprotkb	6239	1	0	0	0	1	1
P53547	1	1	uniprotkb	6239	1	0	0	0	1	1
P53585	1	1	uniprotkb	6239	1	0	0	0	1	1
P53588	1	1	uniprotkb	6239	1	0	0	0	1	1
P53589	1	1	0	0	0	0	0	0	0	1
P53596	1	1	0	0	0	0	0	0	0	1
P53703	1	1	0	0	0	0	0	0	0	1
P53795	1	1	0	0	0	0	0	0	0	1
P53806	1	1	uniprotkb	6239	1	0	0	0	1	0
P53993	1	1	0	0	0	0	0	0	0	1
P54002	1	1	0	0	0	0	0	0	0	0
P54073	1	1	0	0	0	0	0	0	0	1
P54126	1	1	0	0	0	0	0	0	0	1
P54127	1	1	0	0	0	0	0	0	0	1
P54128	1	1	0	0	0	0	0	0	0	1
P54129	1	1	0	0	0	0	0	0	0	1
P54137	1	1	0	0	0	0	0	0	0	0
P54141	1	1	0	0	0	0	0	0	0	1
P54142	1	1	0	0	0	0	0	0	0	1
P54145	1	1	0	0	0	0	0	0	0	1
P54216	1	1	uniprotkb	6239	1	0	0	0	1	0
P54217	1	1	0	0	0	0	0	0	0	1
P54218	1	1	0	0	0	0	0	0	0	1
P54244	1	1	0	0	0	0	0	0	0	0
P54245	1	1	0	0	0	0	0	0	0	1
P54246	1	1	0	0	0	0	0	0	0	1
P54406	1	1	uniprotkb	6239	1	0	0	0	1	0
P54412	1	1	uniprotkb	6239	1	0	0	0	1	1
P54688	1	1	0	0	0	0	0	0	0	1
P54811	1	1	uniprotkb	6239	1	0	0	0	1	0
P54812	1	1	uniprotkb	6239	1	0	1	0	1	0
P54813	1	1	0	0	0	0	0	0	0	1
P54815	1	1	uniprotkb	6239	1	0	0	0	1	1
P54816	1	1	0	0	0	0	0	0	0	0
P54871	1	1	uniprotkb	6239	1	0	0	0	1	0
P54889	1	1	0	0	0	0	0	0	0	1
P54936	1	1	uniprotkb	6239	1	1	0	0	1	0
P55112	1	1	0	0	0	0	0	0	0	1
P55113	1	1	0	0	0	0	0	0	0	1
P55114	1	1	0	0	0	0	0	0	0	1
P55115	1	1	0	0	0	0	0	0	0	1
P55155	1	1	uniprotkb	6239	1	0	0	0	1	0
P55163	1	1	uniprotkb	6239	0	0	1	0	1	0
P55216	1	1	uniprotkb	6239	1	0	0	0	1	1
P55326	1	1	uniprotkb	6239	1	0	0	0	1	1
P55853	1	1	uniprotkb	6239	1	0	0	0	1	0
P55954	1	1	uniprotkb	6239	1	0	0	0	1	0
P55955	1	1	0	0	0	0	0	0	0	0
P55956	1	1	uniprotkb	6239	1	0	0	0	1	0
P56173	1	1	uniprotkb	6239	1	0	0	0	1	1
P56174	1	1	0	0	0	0	0	0	0	0
P56407	1	1	uniprotkb	6239	1	0	0	0	1	1
P56570	1	1	uniprotkb	6239	0	0	1	0	1	0
P58798	1	1	0	0	0	0	0	0	0	1
P61228	1	1	0	0	0	0	0	0	0	0
P61866	1	1	uniprotkb	6239	1	0	0	0	1	1
P62784	1	1	uniprotkb	6239	1	0	0	0	1	0
P80361	1	1	0	0	0	0	0	0	0	1
P81299	1	1	uniprotkb	6239	1	0	0	0	1	0
P83260	1	1	0	0	0	0	0	0	0	1
P83351	1	1	0	0	0	0	0	0	0	1
P83388	1	1	0	0	0	0	0	0	0	0
P83502	1	1	0	0	0	0	0	0	0	1
P83528	1	1	0	0	0	0	0	0	0	1
P84199	1	1	0	0	0	0	0	0	0	1
P90731	0	0	uniprotkb	6239	1	0	0	0	1	0
P90735	0	0	uniprotkb	6239	1	0	0	0	1	0
P90740	1	1	uniprotkb	6239	1	0	0	0	1	0
P90745	0	0	uniprotkb	6239	1	0	0	0	1	0
P90747	1	1	0	0	0	0	0	0	0	1
P90754	1	1	uniprotkb	6239	1	0	0	0	1	0
P90755	1	1	0	0	0	0	0	0	0	1
P90761	1	1	0	0	0	0	0	0	0	1
P90771	1	1	uniprotkb	6239	1	0	0	0	1	1
P90781	0	0	uniprotkb	6239	1	0	0	0	1	0
P90783	1	1	uniprotkb	6239	1	0	0	0	1	1
P90786	0	0	uniprotkb	6239	1	0	0	0	1	0
P90789	1	1	0	0	0	0	0	0	0	1
P90794	1	1	uniprotkb	6239	1	0	0	0	1	1
P90795	1	1	0	0	0	0	0	0	0	1
P90815	1	1	uniprotkb	6239	1	0	0	0	1	1
P90820	0	0	uniprotkb	6239	1	0	0	0	1	0
P90822	0	0	uniprotkb	6239	1	0	0	0	1	0
P90823	0	0	uniprotkb	6239	1	0	0	0	1	0
P90824	0	0	uniprotkb	6239	1	0	0	0	1	0
P90825	0	0	uniprotkb	6239	1	0	0	0	1	0
P90829	1	1	0	0	0	0	0	0	0	1
P90831	0	0	uniprotkb	6239	1	0	0	0	1	0
P90835	1	1	uniprotkb	6239	1	0	0	0	1	1
P90837	1	1	0	0	0	0	0	0	0	1
P90838	1	1	0	0	0	0	0	0	0	0
P90841	0	0	uniprotkb	6239	1	0	0	0	1	0
P90846	1	1	0	0	0	0	0	0	0	1
P90849	0	0	uniprotkb	6239	1	0	0	0	1	0
P90850	1	1	0	0	0	0	0	0	0	0
P90859	1	1	0	0	0	0	0	0	0	0
P90860	0	0	uniprotkb	6239	1	0	0	0	1	0
P90866	1	1	0	0	0	0	0	0	0	1
P90867	0	0	uniprotkb	6239	1	0	0	0	1	0
P90868	0	0	uniprotkb	6239	1	0	0	0	1	0
P90879	0	0	uniprotkb	6239	1	0	0	0	1	0
P90893	1	1	0	0	0	0	0	0	0	0
P90895	1	1	0	0	0	0	0	0	0	1
P90897	1	1	0	0	0	0	0	0	0	0
P90898	0	0	uniprotkb	6239	1	0	0	0	1	0
P90900	1	1	uniprotkb	6239	1	1	0	0	1	0
P90901	1	1	uniprotkb	6239	1	1	0	0	1	0
P90908	0	0	uniprotkb	6239	1	0	0	0	1	0
P90916	1	1	uniprotkb	6239	1	1	1	0	1	0
P90917	1	1	uniprotkb	6239	1	0	0	0	1	1
P90920	1	1	uniprotkb	6239	1	0	0	0	1	1
P90921	1	1	0	0	0	0	0	0	0	1
P90925	1	1	uniprotkb	6239	1	0	0	0	1	0
P90934	0	0	uniprotkb	6239	1	0	0	0	1	0
P90947	1	1	0	0	0	0	0	0	0	0
P90953	1	1	uniprotkb	6239	1	0	0	0	1	1
P90960	0	0	uniprotkb	6239	1	0	0	0	1	0
P90961	0	0	uniprotkb	6239	1	0	0	0	1	0
P90970	1	1	0	0	0	0	0	0	0	1
P90971	1	1	uniprotkb	6239	1	0	0	0	1	1
P90976	0	0	uniprotkb	6239	1	1	0	0	1	0
P90977	0	0	uniprotkb	6239	1	0	0	0	1	0
P90978	1	1	uniprotkb	6239	1	0	0	0	1	1
P90980	1	1	uniprotkb	6239	1	0	0	0	1	1
P90986	1	1	0	0	0	0	0	0	0	0
P90989	0	0	uniprotkb	6239	0	1	0	0	1	0
P90993	1	1	0	0	0	0	0	0	0	1
P90994	1	1	uniprotkb	6239	1	0	0	0	1	0
P91001	1	1	uniprotkb	6239	1	1	1	0	1	0
P91004	0	0	uniprotkb	6239	1	0	0	0	1	0
P91017	0	0	uniprotkb	6239	1	0	0	0	1	0
P91027	0	0	uniprotkb	6239	1	0	0	0	1	0
P91043	0	0	uniprotkb	6239	1	0	0	0	1	0
P91047	0	0	uniprotkb	6239	1	0	0	0	1	0
P91050	0	0	uniprotkb	6239	1	0	0	0	1	0
P91051	0	0	uniprotkb	6239	1	0	0	0	1	0
P91052	0	0	uniprotkb	6239	1	0	0	0	1	0
P91055	0	0	uniprotkb	6239	1	0	0	0	1	0
P91056	0	0	uniprotkb	6239	1	0	0	0	1	0
P91057	0	0	uniprotkb	6239	1	0	0	0	1	0
P91079	1	1	uniprotkb	6239	1	0	0	0	1	1
P91082	0	0	uniprotkb	6239	1	0	0	0	1	0
P91104	0	0	uniprotkb	6239	1	0	0	0	1	0
P91119	1	1	0	0	0	0	0	0	0	1
P91124	1	1	0	0	0	0	0	0	0	1
P91126	0	0	uniprotkb	6239	1	0	0	0	1	0
P91127	1	1	0	0	0	0	0	0	0	0
P91128	1	1	uniprotkb	6239	1	0	0	0	1	1
P91129	0	0	uniprotkb	6239	1	0	0	0	1	0
P91131	0	0	uniprotkb	6239	1	0	0	0	1	0
P91133	1	1	uniprotkb	6239	1	0	0	0	1	0
P91134	1	1	0	0	0	0	0	0	0	1
P91136	1	1	0	0	0	0	0	0	0	1
P91137	1	1	0	0	0	0	0	0	0	1
P91143	1	1	0	0	0	0	0	0	0	0
P91148	1	1	0	0	0	0	0	0	0	1
P91149	0	0	uniprotkb	6239	1	0	0	0	1	0
P91151	0	0	uniprotkb	6239	1	0	0	0	1	0
P91154	0	0	uniprotkb	6239	1	0	0	0	1	0
P91155	0	0	uniprotkb	6239	1	0	0	0	1	0
P91167	1	1	0	0	0	0	0	0	0	1
P91175	0	0	uniprotkb	6239	1	0	0	0	1	0
P91179	0	0	uniprotkb	6239	1	0	0	0	1	0
P91182	0	0	uniprotkb	6239	1	0	0	0	1	0
