whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X0974.InnateDB.	X1222.mbinfo.	X1262.I2D.	X1263.Molecular.Connections.	X1332.bhf.ucl.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
Q3KQR5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3KQU3	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3KQU3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KQU3-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KQU3-4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3KQV3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3KQV9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q3KQV9-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KQZ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q3KQZ1-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KQZ1-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KQZ1-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KR16	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3KR16-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KR16-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KR37	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q3KR37-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KR37-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KR37-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KRA6	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3KRA9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KRA9-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KRA9-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KRB4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3KRB8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3KRG0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3L8U1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3L8U1-2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3L8U1-3	1	1	uniprotkb	9606	0	0	1	0	0	0	0	0	0	0	1	0	0
Q3LFD5	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3LHN0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LHN1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LHN2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3LI54	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI58	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI59	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI61	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI62	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI63	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI64	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3LI66	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3LI67	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI68	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI70	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI72	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3LI73	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI76	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3LI77	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3LI81	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LI83	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3LIE5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3LIE5-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3LXA3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3LXA3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MHD2	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3MHD2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MI39	0	0	uniprotkb	9606	0	0	0	0	0	0	0	0	0	1	1	0	0
Q3MI94	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3MIB5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3MIH3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3MII6	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3MII6-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MIN7	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3MIN7-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MIP1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3MIR4	1	1	uniprotkb	9606	0	0	1	0	0	0	0	0	0	0	1	0	1
Q3MIS6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q3MIS6-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MIT2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3MIV0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3MIW9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q3MIW9-2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3MIX3	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3MJ13	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3MJ16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3MJ16-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MJ16-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MJ40	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	1	0
Q3MJ40-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MJ62	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q3MSN4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3MUY2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SX64	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SX64-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXM0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q3SXM5	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3SXM5-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXP7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3SXR2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q3SXR9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3SXY7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXY7-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXY8	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SXY8-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXY8-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXZ3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3SXZ3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXZ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3SXZ7-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXZ7-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SY00	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SY00-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SY05	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3SY05-2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3SY17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q3SY46	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SY52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3SY52-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SY52-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SY56	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q3SY69	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3SY69-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SY69-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SY77	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q3SY77-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SY84	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SY89	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3SYA9	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q3SYB3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SYC2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q3SYC2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SYC2-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SYF9	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3SYG0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3SYG4	1	1	uniprotkb	9606	1	1	1	0	0	0	0	0	0	0	1	0	1
Q3SYG4-2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3SYG4-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SYG4-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SYG4-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SYG4-6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SYG4-7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3T8J9	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	1	1	0	1
Q3T8J9-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3T8J9-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3T906	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3T906-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3V5L5	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3V5L5-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3V5L5-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3V6T2	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q3V6T2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3V6T2-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3V6T2-4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3V6T2-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3Y452	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YBA8	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
Q3YBM2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q3YBM2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YBR2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3YBR2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YBR2-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YEC7	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3YEC7-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YEC7-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YEC7-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YEC7-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3YEC7-6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZAQ7	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3ZAQ7-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCM7	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3ZCN5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3ZCQ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q3ZCQ3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3ZCQ8	1	1	uniprotkb	9606	1	1	1	0	0	0	0	0	0	0	1	0	1
Q3ZCQ8-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCQ8-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCT1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q3ZCT8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3ZCT8-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCU0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3ZCU0-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCV2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q3ZCV2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCW2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	1	0	1	0	1
Q3ZCX4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q3ZCX4-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCX4-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZLR7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q400G9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q400G9-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q401N2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q401N2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q401N2-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q460N3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q460N3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q460N5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q460N5-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q460N5-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q460N5-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q460N5-6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q494R0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q494R4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q494R4-2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q494U1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q494U1-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q494U1-3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q494V2	1	1	uniprotkb	9606	0	1	0	0	0	0	0	0	0	1	1	1	1
Q494V2-2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q494W8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q494X1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q494X1-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q494X3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q495A1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q495A1-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495B1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q495B1-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495B1-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495B1-6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495C1	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q495C1-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495C1-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495C1-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495C1-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495C1-6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495D7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q495M3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q495M3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495M3-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495M9	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	0
Q495N2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q495N2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495N2-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495T6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q495T6-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495T6-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495W5	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q495W5-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495X7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q495Y7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q495Y8	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q495Y8-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q495Z4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
Q496A3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q496A3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q496F6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q496H8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q496J9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q496M5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q496M5-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q496Y0	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q496Y0-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q496Y0-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q498B9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q499G6	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
Q499L9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q499Y1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q499Y3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q499Y8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q499Z3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q499Z3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q499Z3-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q499Z3-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q499Z4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q499Z4-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A13	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49A17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q49A17-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A26	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	1	1	0	1
Q49A26-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A26-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A26-4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49A26-5	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49A33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q49A55	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49A88	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q49A88-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A88-3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49A88-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A88-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A88-6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A92	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Q49A92-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A92-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A92-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A92-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49A92-6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AA0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q49AG3	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	1	1
Q49AH0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q49AH0-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AJ0	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
Q49AJ0-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AJ0-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AJ0-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AM1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q49AM3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q49AM3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AN0	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
Q49AN0-2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49AN9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49AR2	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q49AR2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AR2-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49AR9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49AS3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q49AS9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
Q49B96	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MG5	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q49MG5-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MI3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q49MI3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MI3-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MI3-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MI3-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MI3-7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MI3-8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49MI3-9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q49SQ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q4AC94	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
Q4AC94-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
