whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	0974(InnateDB)	1222(mbinfo)	1262(I2D)	1263(Molecular Connections)	1332(bhf-ucl)	1335(HPIDb)	IMEx	missing_protein_evidence
D3YZ65	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ66	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ68	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ69	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ71	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ72	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ73	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ76	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZ77	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ78	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZ80	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ81	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ82	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ83	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ84	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ86	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ87	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZ89	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ90	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ92	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZ94	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ95	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ96	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZ97	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZ98	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZ99	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZA0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZA1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZA2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZA4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZA5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZA6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZA7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZA9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZB0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZB2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZB3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZB4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZB5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZB8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZB9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZC0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZC1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZC2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZC3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZC4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZC7	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
D3YZC8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZC9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZD0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZD1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZD2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZD3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZD6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZD7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZD8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZE1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZE2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZE3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZE4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZE5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZE6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZE7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZE8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZE9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZF2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZF3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZF5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZF6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZG3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZG5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZG6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZH4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZH5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZH6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZH7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZH8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZH9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZI1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZI2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZI3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZI4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZI5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZI6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZI7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZI8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZI9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZJ0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZJ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZJ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZJ3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZJ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZJ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZJ8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZJ9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZK0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZK1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZK4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZK7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZK8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZK9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZL0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZL1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZL2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZL3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZL5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZL7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZL8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZM0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZM1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZM3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZM4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZM5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZM7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZM8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZN0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZN1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZN2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZN3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZN4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZN5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZN8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZN9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZP0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZP1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZP2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZP3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZP4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZP5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZP6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZQ0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZQ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZQ4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZQ6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZQ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZQ8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZQ9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZR0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZR1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZR2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZR3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZR4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZR5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZR6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZR8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZS0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZS3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZS5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZS7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZS8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZS9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZT9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZU0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZU1	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
D3YZU2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZU3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZU4	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
D3YZU5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZU6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZU7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZU8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZV0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZV1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZV2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZV3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZV5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZV7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZW1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZW6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZW7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZW9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZX0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZX1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZX2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZX3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZX5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZX6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZX8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZY0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZY1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZY2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZY3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZY4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZY5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZY9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZZ0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZZ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZZ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3YZZ3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZZ4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZZ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3YZZ6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z001	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z003	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z005	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z007	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z008	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z009	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z011	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z012	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z013	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z014	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z025	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z027	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z028	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z029	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z030	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z032	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z033	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z035	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z036	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z037	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z038	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z039	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z040	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z041	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z042	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z044	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z045	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z049	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z052	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z053	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z054	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z055	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z057	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z061	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z064	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z065	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z066	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z067	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z068	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z069	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z071	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z072	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z073	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z074	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z075	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z076	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z077	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z079	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z080	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z083	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z084	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z085	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z087	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z088	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z090	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z091	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z092	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z093	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z094	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z095	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z099	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0A0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0A1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0A4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0A5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0A8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0A9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0B1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0B2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0B3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0B4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0B5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0B6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0B7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0B9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0C0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0C1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0C2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0D4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0D5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0D6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0D7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0D8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0D9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0E0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0E5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0E6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0E7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0E8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0E9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0F1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0F2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0F3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0F5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0F6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0F7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0G0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0G2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0G5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0G6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0G7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0G8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0H7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0H8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0H9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0I0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0I1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0I2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0I3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0I4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0I5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0I6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0I7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0I8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0I9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0J0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0J1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0J2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0J4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0J5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0J6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0J7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0J8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0K1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0K2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0K5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0K6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0K7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0K8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0K9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0L1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0L2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0L3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0L4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0L5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0L6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0L7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0L8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0M2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0M3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0M5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
D3Z0M6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0M9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0N1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0N2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Z0N3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
