whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	1263(Molecular Connections)	1335(HPIDb)	IMEx
Q9LQL0	1	1	0	0	0	0	0	0	0	0	0
Q9LQL2	1	1	0	0	0	0	0	0	0	0	0
Q9LQL4	1	1	0	0	0	0	0	0	0	0	0
Q9LQL5	1	1	0	0	0	0	0	0	0	0	0
Q9LQM1	1	1	0	0	0	0	0	0	0	0	0
Q9LQM2	1	1	0	0	0	0	0	0	0	0	0
Q9LQM3	1	1	0	0	0	0	0	0	0	0	0
Q9LQM7	1	1	0	0	0	0	0	0	0	0	0
Q9LQM8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LQN4	1	1	0	0	0	0	0	0	0	0	0
Q9LQN6	1	1	0	0	0	0	0	0	0	0	0
Q9LQP8	1	1	0	0	0	0	0	0	0	0	0
Q9LQQ0	1	1	0	0	0	0	0	0	0	0	0
Q9LQQ1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LQQ2	1	1	0	0	0	0	0	0	0	0	0
Q9LQQ4	1	1	0	0	0	0	0	0	0	0	0
Q9LQQ8	1	1	0	0	0	0	0	0	0	0	0
Q9LQQ9	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9LQR0	1	1	0	0	0	0	0	0	0	0	0
Q9LQR8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LQS1	1	1	0	0	0	0	0	0	0	0	0
Q9LQT8	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9LQU2	1	1	0	0	0	0	0	0	0	0	0
Q9LQU4	1	1	0	0	0	0	0	0	0	0	0
Q9LQU5	1	1	0	0	0	0	0	0	0	0	0
Q9LQU7	1	1	0	0	0	0	0	0	0	0	0
Q9LQV2	1	1	0	0	0	0	0	0	0	0	0
Q9LQW3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LQW4	1	1	0	0	0	0	0	0	0	0	0
Q9LQX4	1	1	0	0	0	0	0	0	0	0	0
Q9LQY3	1	1	0	0	0	0	0	0	0	0	0
Q9LQZ0	1	1	0	0	0	0	0	0	0	0	0
Q9LQZ2	1	1	0	0	0	0	0	0	0	0	0
Q9LQZ5	1	1	0	0	0	0	0	0	0	0	0
Q9LQZ7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LR02	1	1	0	0	0	0	0	0	0	0	0
Q9LR09	1	1	0	0	0	0	0	0	0	0	0
Q9LR29	1	1	0	0	0	0	0	0	0	0	0
Q9LR30	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9LR33	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LR44	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LR47	1	1	0	0	0	0	0	0	0	0	0
Q9LR57	1	1	0	0	0	0	0	0	0	0	0
Q9LR64	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LR65	1	1	0	0	0	0	0	0	0	0	0
Q9LR67	1	1	0	0	0	0	0	0	0	0	0
Q9LR68	1	1	0	0	0	0	0	0	0	0	0
Q9LR69	1	1	0	0	0	0	0	0	0	0	0
Q9LR72	1	1	0	0	0	0	0	0	0	0	0
Q9LR73	1	1	0	0	0	0	0	0	0	0	0
Q9LR74	1	1	0	0	0	0	0	0	0	0	0
Q9LR75	1	1	0	0	0	0	0	0	0	0	0
Q9LR78	1	1	0	0	0	0	0	0	0	0	0
Q9LR87	1	1	0	0	0	0	0	0	0	0	0
Q9LR97	1	1	0	0	0	0	0	0	0	0	0
Q9LRA7	1	1	0	0	0	0	0	0	0	0	0
Q9LRB0	1	1	0	0	0	0	0	0	0	0	0
Q9LRB5	1	1	0	0	0	0	0	0	0	0	0
Q9LRH6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRJ4	1	1	0	0	0	0	0	0	0	0	0
Q9LRJ9	1	1	0	0	0	0	0	0	0	0	0
Q9LRK0	1	1	0	0	0	0	0	0	0	0	0
Q9LRK1	1	1	0	0	0	0	0	0	0	0	0
Q9LRK2	1	1	0	0	0	0	0	0	0	0	0
Q9LRK3	1	1	0	0	0	0	0	0	0	0	0
Q9LRK4	1	1	0	0	0	0	0	0	0	0	0
Q9LRK5	1	1	0	0	0	0	0	0	0	0	0
Q9LRK6	1	1	0	0	0	0	0	0	0	0	0
Q9LRK8	1	1	0	0	0	0	0	0	0	0	0
Q9LRK9	1	1	0	0	0	0	0	0	0	0	0
Q9LRL0	1	1	0	0	0	0	0	0	0	0	0
Q9LRL1	1	1	0	0	0	0	0	0	0	0	0
Q9LRL2	1	1	0	0	0	0	0	0	0	0	0
Q9LRL4	1	1	0	0	0	0	0	0	0	0	0
Q9LRL6	1	1	0	0	0	0	0	0	0	0	0
Q9LRL7	1	1	0	0	0	0	0	0	0	0	0
Q9LRL8	1	1	0	0	0	0	0	0	0	0	0
Q9LRL9	1	1	0	0	0	0	0	0	0	0	0
Q9LRM0	1	1	0	0	0	0	0	0	0	0	0
Q9LRM1	1	1	0	0	0	0	0	0	0	0	0
Q9LRM2	1	1	0	0	0	0	0	0	0	0	0
Q9LRM3	1	1	0	0	0	0	0	0	0	0	0
Q9LRM4	1	1	0	0	0	0	0	0	0	0	0
Q9LRM5	1	1	0	0	0	0	0	0	0	0	0
Q9LRM7	1	1	0	0	0	0	0	0	0	0	0
Q9LRN6	1	1	0	0	0	0	0	0	0	0	0
Q9LRN8	1	1	0	0	0	0	0	0	0	0	0
Q9LRP1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRP2	1	1	0	0	0	0	0	0	0	0	0
Q9LRP3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRP6	1	1	0	0	0	0	0	0	0	0	0
Q9LRP7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRQ1	1	1	0	0	0	0	0	0	0	0	0
Q9LRQ7	1	1	0	0	0	0	0	0	0	0	0
Q9LRQ8	1	1	0	0	0	0	0	0	0	0	0
Q9LRR0	1	1	0	0	0	0	0	0	0	0	0
Q9LRR2	1	1	0	0	0	0	0	0	0	0	0
Q9LRR4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRR5	1	1	0	0	0	0	0	0	0	0	0
Q9LRR6	1	1	0	0	0	0	0	0	0	0	0
Q9LRR7	1	1	0	0	0	0	0	0	0	0	0
Q9LRR9	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9LRS0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRS2	1	1	0	0	0	0	0	0	0	0	0
Q9LRS5	1	1	0	0	0	0	0	0	0	0	0
Q9LRT1	1	1	0	0	0	0	0	0	0	0	0
Q9LRV2	1	1	0	0	0	0	0	0	0	0	0
Q9LRV8	1	1	0	0	0	0	0	0	0	0	0
Q9LRV9	1	1	0	0	0	0	0	0	0	0	0
Q9LRW1	1	1	0	0	0	0	0	0	0	0	0
Q9LRW3	1	1	0	0	0	0	0	0	0	0	0
Q9LRW4	1	1	0	0	0	0	0	0	0	0	0
Q9LRW5	1	1	0	0	0	0	0	0	0	0	0
Q9LRW6	1	1	0	0	0	0	0	0	0	0	0
Q9LRW7	1	1	0	0	0	0	0	0	0	0	0
Q9LRX5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRX6	1	1	0	0	0	0	0	0	0	0	0
Q9LRX8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRY0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRY5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRZ0	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9LRZ2	1	1	0	0	0	0	0	0	0	0	0
Q9LRZ3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LRZ4	1	1	0	0	0	0	0	0	0	0	0
Q9LRZ5	1	1	0	0	0	0	0	0	0	0	0
Q9LRZ6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS01	1	1	0	0	0	0	0	0	0	0	0
Q9LS02	1	1	0	0	0	0	0	0	0	0	0
Q9LS03	1	1	0	0	0	0	0	0	0	0	0
Q9LS04	1	1	0	0	0	0	0	0	0	0	0
Q9LS06	1	1	0	0	0	0	0	0	0	0	0
Q9LS08	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS09	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS10	1	1	0	0	0	0	0	0	0	0	0
Q9LS16	1	1	0	0	0	0	0	0	0	0	0
Q9LS19	1	1	0	0	0	0	0	0	0	0	0
Q9LS21	1	1	0	0	0	0	0	0	0	0	0
Q9LS22	1	1	0	0	0	0	0	0	0	0	0
Q9LS23	1	1	0	0	0	0	0	0	0	0	0
Q9LS24	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS25	1	1	0	0	0	0	0	0	0	0	0
Q9LS26	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS28	1	1	0	0	0	0	0	0	0	0	0
Q9LS39	1	1	0	0	0	0	0	0	0	0	0
Q9LS40	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS42	1	1	0	0	0	0	0	0	0	0	0
Q9LS43	1	1	0	0	0	0	0	0	0	0	0
Q9LS44	1	1	0	0	0	0	0	0	0	0	0
Q9LS45	1	1	0	0	0	0	0	0	0	0	0
Q9LS46	1	1	0	0	0	0	0	0	0	0	0
Q9LS48	1	1	0	0	0	0	0	0	0	0	0
Q9LS54	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS56	1	1	0	0	0	0	0	0	0	0	0
Q9LS57	1	1	0	0	0	0	0	0	0	0	0
Q9LS58	1	1	0	0	0	0	0	0	0	0	0
Q9LS68	1	1	0	0	0	0	0	0	0	0	0
Q9LS72	1	1	0	0	0	0	0	0	0	0	0
Q9LS76	1	1	0	0	0	0	0	0	0	0	0
Q9LS86	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS88	1	1	0	0	0	0	0	0	0	0	0
Q9LS90	1	1	0	0	0	0	0	0	0	0	0
Q9LS94	1	1	0	0	0	0	0	0	0	0	0
Q9LS95	1	1	0	0	0	0	0	0	0	0	0
Q9LS97	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LS99	1	1	0	0	0	0	0	0	0	0	0
Q9LSA3	1	1	0	0	0	0	0	0	0	0	0
Q9LSA5	1	1	0	0	0	0	0	0	0	0	0
Q9LSA6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSA9	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSB1	1	1	0	0	0	0	0	0	0	0	0
Q9LSB2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSB4	1	1	0	0	0	0	0	0	0	0	0
Q9LSB8	1	1	0	0	0	0	0	0	0	0	0
Q9LSC2	1	1	0	0	0	0	0	0	0	0	0
Q9LSC7	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSD0	1	1	0	0	0	0	0	0	0	0	0
Q9LSD2	1	1	0	0	0	0	0	0	0	0	0
Q9LSD5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSD6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSD8	1	1	0	0	0	0	0	0	0	0	0
Q9LSE1	1	1	0	0	0	0	0	0	0	0	0
Q9LSE2	1	1	0	0	0	0	0	0	0	0	0
Q9LSE3	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSE4	1	1	0	0	0	0	0	0	0	0	0
Q9LSE7	1	1	0	0	0	0	0	0	0	0	0
Q9LSE8	1	1	0	0	0	0	0	0	0	0	0
Q9LSF0	1	1	0	0	0	0	0	0	0	0	0
Q9LSF1	1	1	uniprotkb	3702	0	1	0	0	0	0	1
Q9LSF5	1	1	0	0	0	0	0	0	0	0	0
Q9LSF6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSF7	1	1	0	0	0	0	0	0	0	0	0
Q9LSF8	1	1	0	0	0	0	0	0	0	0	0
Q9LSG0	1	1	0	0	0	0	0	0	0	0	0
Q9LSG3	1	1	0	0	0	0	0	0	0	0	0
Q9LSH2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSH4	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSI7	1	1	0	0	0	0	0	0	0	0	0
Q9LSI9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSJ2	1	1	0	0	0	0	0	0	0	0	0
Q9LSJ3	1	1	0	0	0	0	0	0	0	0	0
Q9LSJ5	1	1	0	0	0	0	0	0	0	0	0
Q9LSJ6	1	1	0	0	0	0	0	0	0	0	0
Q9LSJ8	1	1	0	0	0	0	0	0	0	0	0
Q9LSK8	1	1	0	0	0	0	0	0	0	0	0
Q9LSK9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSL1	1	1	0	0	0	0	0	0	0	0	0
Q9LSL5	1	1	0	0	0	0	0	0	0	0	0
Q9LSL6	1	1	0	0	0	0	0	0	0	0	0
Q9LSL8	1	1	0	0	0	0	0	0	0	0	0
Q9LSL9	1	1	0	0	0	0	0	0	0	0	0
Q9LSM0	1	1	0	0	0	0	0	0	0	0	0
Q9LSM5	1	1	uniprotkb	3702	0	1	0	0	0	0	1
Q9LSM6	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSM9	1	1	0	0	0	0	0	0	0	0	0
Q9LSN7	1	1	0	0	0	0	0	0	0	0	0
Q9LSP0	1	1	0	0	0	0	0	0	0	0	0
Q9LSP1	1	1	0	0	0	0	0	0	0	0	0
Q9LSP5	0	0	uniprotkb	3702	1	1	0	0	0	0	1
Q9LSP6	1	1	0	0	0	0	0	0	0	0	0
Q9LSP7	1	1	0	0	0	0	0	0	0	0	0
Q9LSP8	1	1	0	0	0	0	0	0	0	0	0
Q9LSP9	1	1	0	0	0	0	0	0	0	0	0
Q9LSQ1	1	1	0	0	0	0	0	0	0	0	0
Q9LSQ2	1	1	0	0	0	0	0	0	0	0	0
Q9LSQ3	1	1	0	0	0	0	0	0	0	0	0
Q9LSQ4	1	1	0	0	0	0	0	0	0	0	0
Q9LSQ5	1	1	0	0	0	0	0	0	0	0	0
Q9LSQ6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSR8	1	1	0	0	0	0	0	0	0	0	0
Q9LSR9	1	1	0	0	0	0	0	0	0	0	0
Q9LSS0	1	1	0	0	0	0	0	0	0	0	0
Q9LSS3	1	1	0	0	0	0	0	0	0	0	0
Q9LSS4	1	1	0	0	0	0	0	0	0	0	0
Q9LSS5	1	1	0	0	0	0	0	0	0	0	0
Q9LSS7	1	1	0	0	0	0	0	0	0	0	0
Q9LSS8	1	1	0	0	0	0	0	0	0	0	0
Q9LSS9	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LST0	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LST3	1	1	0	0	0	0	0	0	0	0	0
Q9LSU6	1	1	0	0	0	0	0	0	0	0	0
Q9LSU8	1	1	0	0	0	0	0	0	0	0	0
Q9LSU9	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSV0	1	1	0	0	0	0	0	0	0	0	0
Q9LSV3	1	1	0	0	0	0	0	0	0	0	0
Q9LSV6	1	1	0	0	0	0	0	0	0	0	0
Q9LSV8	1	1	0	0	0	0	0	0	0	0	0
Q9LSW2	1	1	0	0	0	0	0	0	0	0	0
Q9LSW5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSW6	1	1	0	0	0	0	0	0	0	0	0
Q9LSW7	1	1	0	0	0	0	0	0	0	0	0
Q9LSW8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSW9	1	1	0	0	0	0	0	0	0	0	0
Q9LSX0	1	1	0	0	0	0	0	0	0	0	0
Q9LSX4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSX7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSX8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSX9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSY0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSY1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LSY4	1	1	0	0	0	0	0	0	0	0	0
Q9LSY5	1	1	0	0	0	0	0	0	0	0	0
Q9LSY6	1	1	0	0	0	0	0	0	0	0	0
Q9LSY7	1	1	0	0	0	0	0	0	0	0	0
Q9LSY8	1	1	0	0	0	0	0	0	0	0	0
Q9LSY9	1	1	0	0	0	0	0	0	0	0	0
Q9LSZ0	1	1	0	0	0	0	0	0	0	0	0
Q9LSZ9	1	1	0	0	0	0	0	0	0	0	0
Q9LT02	1	1	0	0	0	0	0	0	0	0	0
Q9LT07	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT08	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT10	1	1	0	0	0	0	0	0	0	0	0
Q9LT15	1	1	0	0	0	0	0	0	0	0	0
Q9LT17	1	1	0	0	0	0	0	0	0	0	0
Q9LT21	1	1	0	0	0	0	0	0	0	0	0
Q9LT23	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT24	1	1	0	0	0	0	0	0	0	0	0
Q9LT25	1	1	0	0	0	0	0	0	0	0	0
Q9LT31	1	1	0	0	0	0	0	0	0	0	0
Q9LT35	1	1	0	0	0	0	0	0	0	0	0
Q9LT38	1	1	0	0	0	0	0	0	0	0	0
Q9LT39	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT45	1	1	0	0	0	0	0	0	0	0	0
Q9LT47	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT48	1	1	0	0	0	0	0	0	0	0	0
Q9LT56	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT58	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT67	1	1	0	0	0	0	0	0	0	0	0
Q9LT68	1	1	0	0	0	0	0	0	0	0	0
Q9LT69	1	1	0	0	0	0	0	0	0	0	0
Q9LT71	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT72	1	1	0	0	0	0	0	0	0	0	0
Q9LT75	1	1	0	0	0	0	0	0	0	0	0
Q9LT76	1	1	0	0	0	0	0	0	0	0	0
Q9LT77	1	1	0	0	0	0	0	0	0	0	0
Q9LT78	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT79	1	1	0	0	0	0	0	0	0	0	0
Q9LT81	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT82	1	1	0	0	0	0	0	0	0	0	0
Q9LT84	1	1	0	0	0	0	0	0	0	0	0
Q9LT89	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT91	1	1	0	0	0	0	0	0	0	0	0
Q9LT93	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LT96	1	1	0	0	0	0	0	0	0	0	0
Q9LTA2	1	1	0	0	0	0	0	0	0	0	0
Q9LTA3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTA7	1	1	0	0	0	0	0	0	0	0	0
Q9LTA8	1	1	0	0	0	0	0	0	0	0	0
Q9LTB0	1	1	0	0	0	0	0	0	0	0	0
Q9LTB2	1	1	0	0	0	0	0	0	0	0	0
Q9LTB7	0	0	uniprotkb	3702	0	1	0	0	0	0	1
Q9LTB8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTC0	1	1	0	0	0	0	0	0	0	0	0
Q9LTC3	1	1	0	0	0	0	0	0	0	0	0
Q9LTC5	1	1	0	0	0	0	0	0	0	0	0
Q9LTC6	1	1	0	0	0	0	0	0	0	0	0
Q9LTC7	1	1	0	0	0	0	0	0	0	0	0
Q9LTD8	1	1	0	0	0	0	0	0	0	0	0
Q9LTD9	1	1	0	0	0	0	0	0	0	0	0
Q9LTE1	1	1	0	0	0	0	0	0	0	0	0
Q9LTE2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTE3	1	1	0	0	0	0	0	0	0	0	0
Q9LTE4	1	1	0	0	0	0	0	0	0	0	0
Q9LTF2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTF4	1	1	0	0	0	0	0	0	0	0	0
Q9LTF5	1	1	0	0	0	0	0	0	0	0	0
Q9LTF6	1	1	0	0	0	0	0	0	0	0	0
Q9LTF7	1	1	0	0	0	0	0	0	0	0	0
Q9LTG0	1	1	0	0	0	0	0	0	0	0	0
Q9LTG5	1	1	0	0	0	0	0	0	0	0	0
Q9LTH2	1	1	0	0	0	0	0	0	0	0	0
Q9LTH3	1	1	0	0	0	0	0	0	0	0	0
Q9LTH4	1	1	0	0	0	0	0	0	0	0	0
Q9LTH7	1	1	0	0	0	0	0	0	0	0	0
Q9LTH8	1	1	0	0	0	0	0	0	0	0	0
Q9LTH9	1	1	0	0	0	0	0	0	0	0	0
Q9LTI3	1	1	0	0	0	0	0	0	0	0	0
Q9LTI5	1	1	0	0	0	0	0	0	0	0	0
Q9LTJ1	1	1	0	0	0	0	0	0	0	0	0
Q9LTJ6	1	1	0	0	0	0	0	0	0	0	0
Q9LTJ8	1	1	0	0	0	0	0	0	0	0	0
Q9LTJ9	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTK0	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTK3	1	1	0	0	0	0	0	0	0	0	0
Q9LTL0	1	1	0	0	0	0	0	0	0	0	0
Q9LTL2	1	1	0	0	0	0	0	0	0	0	0
Q9LTL8	1	1	0	0	0	0	0	0	0	0	0
Q9LTM0	1	1	0	0	0	0	0	0	0	0	0
Q9LTM1	1	1	0	0	0	0	0	0	0	0	0
Q9LTM2	1	1	0	0	0	0	0	0	0	0	0
Q9LTM3	1	1	0	0	0	0	0	0	0	0	0
Q9LTM4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTM6	1	1	0	0	0	0	0	0	0	0	0
Q9LTM7	1	1	0	0	0	0	0	0	0	0	0
Q9LTP5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTP6	1	1	0	0	0	0	0	0	0	0	0
Q9LTQ0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTQ5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTR2	1	1	0	0	0	0	0	0	0	0	0
Q9LTR9	1	1	0	0	0	0	0	0	0	0	0
Q9LTS3	1	1	0	0	0	0	0	0	0	0	0
Q9LTS4	1	1	0	0	0	0	0	0	0	0	0
Q9LTS6	1	1	0	0	0	0	0	0	0	0	0
Q9LTS7	1	1	0	0	0	0	0	0	0	0	0
Q9LTT3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTT7	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTT8	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9LTT9	1	1	0	0	0	0	0	0	0	0	0
Q9LTV2	1	1	0	0	0	0	0	0	0	0	0
Q9LTV3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTV6	1	1	0	0	0	0	0	0	0	0	0
Q9LTV8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTW0	1	1	0	0	0	0	0	0	0	0	0
Q9LTW2	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTW5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTW9	1	1	0	0	0	0	0	0	0	0	0
Q9LTX2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTX3	1	1	0	0	0	0	0	0	0	0	0
Q9LTX4	1	1	0	0	0	0	0	0	0	0	0
Q9LTX7	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTX9	1	1	uniprotkb	3702	0	1	0	0	0	0	1
Q9LTY1	1	1	0	0	0	0	0	0	0	0	0
Q9LTY2	1	1	0	0	0	0	0	0	0	0	0
Q9LTY6	1	1	0	0	0	0	0	0	0	0	0
Q9LTZ0	1	1	0	0	0	0	0	0	0	0	0
Q9LTZ4	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LTZ9	1	1	0	0	0	0	0	0	0	0	0
Q9LU01	1	1	0	0	0	0	0	0	0	0	0
Q9LU02	1	1	0	0	0	0	0	0	0	0	0
Q9LU05	1	1	0	0	0	0	0	0	0	0	0
Q9LU08	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU10	1	1	0	0	0	0	0	0	0	0	0
Q9LU14	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU15	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU18	1	1	0	0	0	0	0	0	0	0	0
Q9LU21	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU24	1	1	0	0	0	0	0	0	0	0	0
Q9LU33	1	1	0	0	0	0	0	0	0	0	0
Q9LU36	1	1	0	0	0	0	0	0	0	0	0
Q9LU39	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU41	1	1	0	0	0	0	0	0	0	0	0
Q9LU43	1	1	0	0	0	0	0	0	0	0	0
Q9LU44	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU46	1	1	0	0	0	0	0	0	0	0	0
Q9LU47	1	1	0	0	0	0	0	0	0	0	0
Q9LU49	1	1	0	0	0	0	0	0	0	0	0
Q9LU57	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU59	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU60	1	1	0	0	0	0	0	0	0	0	0
Q9LU63	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU64	1	1	uniprotkb	3702	1	0	1	0	0	0	1
Q9LU68	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU69	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU72	1	1	0	0	0	0	0	0	0	0	0
Q9LU73	1	1	0	0	0	0	0	0	0	0	0
Q9LU74	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU77	1	1	uniprotkb	3702	1	0	1	0	0	0	1
Q9LU85	1	1	0	0	0	0	0	0	0	0	0
Q9LU86	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU89	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU90	1	1	0	0	0	0	0	0	0	0	0
Q9LU91	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU92	1	1	0	0	0	0	0	0	0	0	0
Q9LU93	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU94	1	1	0	0	0	0	0	0	0	0	0
Q9LU97	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LU98	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9LUA1	1	1	0	0	0	0	0	0	0	0	0
Q9LUA2	1	1	0	0	0	0	0	0	0	0	0
Q9LUA3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LUA9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LUB6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9LUB7	1	1	0	0	0	0	0	0	0	0	0
Q9LUB9	1	1	0	0	0	0	0	0	0	0	0
Q9LUC2	1	1	0	0	0	0	0	0	0	0	0
Q9LUC3	1	1	0	0	0	0	0	0	0	0	0
Q9LUC4	1	1	0	0	0	0	0	0	0	0	0
Q9LUC5	1	1	0	0	0	0	0	0	0	0	0
Q9LUC6	1	1	0	0	0	0	0	0	0	0	0
Q9LUC8	1	1	0	0	0	0	0	0	0	0	0
Q9LUC9	1	1	0	0	0	0	0	0	0	0	0
Q9LUD4	1	1	0	0	0	0	0	0	0	0	0
Q9LUD6	1	1	0	0	0	0	0	0	0	0	0
